#bitsize(pq) p q pq median
45 3301237 7401133 24432894101521 53.98877376600285
45 3361493 5754817 19344777061781 76.82872815299197
45 3367733 6556651 22081049942183 49.934984344028635
45 3375121 7919491 26729240383411 29.892848021991085
45 3404881 6569971 22369969428451 52.54398606502218
45 3472321 6497203 22560374418163 61.23150397100835
45 3483239 7314833 25479311584087 68.5679047430167
45 3508367 7488059 26270859089653 33.161231759004295
45 3554813 7619839 27087102735107 38.34308958100155
45 3583189 6218713 22282824015757 60.71196553800837
45 3612509 7755017 28015068707653 53.17782860598527
45 3642061 8083633 29441084487613 33.682002929999726
45 3675149 5413817 19896584133733 45.46077947597951
45 3702443 8326523 30828476795689 54.41042564102099
45 3737291 6979853 26085741798223 24.45374694900238
45 3747691 5024389 18829857435799 56.58469417199376
45 3747823 6832663 25607611542649 38.95081478002248
45 3756887 6419627 24117813221149 78.31856876399252
45 3763453 6575573 24746859933569 61.31261056099902
45 3780181 6594143 24927054079883 16.85198589900392
45 3781801 7546393 28538956593793 48.789595608977834
45 3792043 5149009 19525263535387 52.411242860980565
45 3792637 7347521 27866480002877 44.524156150000636
45 3812689 6097243 23246891316427 32.993268295016605
45 3848717 7189319 27669654253723 21.323687136988156
45 3869623 6587491 25491106685893 37.4964605459827
45 3907069 7440649 29071129047781 42.71504722198006
45 3918179 6010091 23548612344289 76.78159124602098
45 3927127 6567653 25792007422931 43.157825536007294
45 3931757 6628379 26061175531903 25.851169480010867
45 3935297 7115389 28001168985533 35.96025341699715
45 4080889 6905057 28178771155673 63.11906595600885
45 4101991 7747819 31781483807629 46.6421688599803
45 4119419 5972363 24602665617097 59.95560244098306
45 4127771 5675713 23428043525723 66.39044551301049
45 4150093 8359513 34692756384709 33.184740663011326
45 4150889 5244553 21769557357617 32.990491521020886
45 4158053 8176547 33998515782991 55.60288110401598
45 4166069 5244341 21848286465529 34.908306618977804
45 4181069 5918273 24744707773837 30.97350386501057
45 4235767 6679063 28290954646321 73.93902932899073
45 4271297 7151909 30547927455973 46.10097898199456
45 4316773 6996713 30203221767149 55.38806256101816
45 4325359 5138789 22227107250251 76.72835426701931
45 4336159 4820419 20902103230621 40.67964347900124
45 4362997 5103949 22268514175153 64.02980344201205
45 4374059 5240107 22920537184313 103.46392360696336
45 4385159 6287101 27569937534059 34.575267881009495
45 4388743 5993837 26305410176891 71.4474071529985
45 4396283 6638741 29185784199703 28.33017987498897
45 4399931 7398109 32551169130479 52.32230513400282
45 4413503 5516053 24345116463659 20.84678877601982
45 4418719 4455301 19686723179419 16.034517844003858
45 4448149 7043273 31329527751677 64.13953193899943
45 4487843 4773877 21424410477311 71.94004842999857
45 4501547 7035563 31670917515961 39.883573963015806
45 4510477 4539749 20476433450273 42.19396821799455
45 4510477 6727249 30343101887773 56.3183951129904
45 4514359 5197601 23463836852759 49.465686509007355
45 4562291 5935621 27080030267711 14.012506219994975
45 4568059 5245067 23959775514953 38.7835095670016
45 4583057 5296321 24273341033297 26.820890114991926
45 4644131 7300549 33904705927919 60.440050044999225
45 4818617 5579963 26887704571171 28.541858329001116
45 4879591 4968683 24245140848653 72.89872264699079
45 4880573 6147527 30003454292971 58.911086726991925
45 4886941 6791591 33190104513131 41.8389773509698
45 4897567 5411551 26503433596417 40.57026561402017
45 4945541 6436019 31829595841279 55.30255571898306
45 5039971 6583867 33182498747857 22.153819106024457
45 5043209 5370857 27086354360113 74.56175347501994
45 5060663 5436127 27510406772201 11.093193602981046
45 5082317 5856377 29763964385509 55.57824059200357
45 5086121 5346997 27195473728637 57.23770611800137
45 5254831 5558513 29209046426303 30.274514248012565
45 5255797 6029603 31690369358591 24.287559144984698
45 5333533 6138883 32741935063639 58.20616821304429
45 5479841 5860993 32117309742113 39.179124543006765
45 5519783 6131303 33843462067249 45.156456444005016
45 5722621 5875021 33620518550041 62.52077815498342
45 5848679 5888657 34440864534103 19.05198724399088
46 4285993 9342559 40042142476087 58.72734487900743
46 4291403 13782481 59146180310843 47.4479269850126
46 4335593 10096777 43775515683761 38.69031047896715
46 4357943 10135579 44170275553997 116.99304846697487
46 4387223 11585557 50828422138211 106.34541517897742
46 4393397 9688397 42564974314609 60.359904340002686
46 4429771 9254111 40993592538581 53.79969021002762
46 4430891 9347801 41419087320691 100.95118783798534
46 4465211 14729401 65769883368611 43.0255373850232
46 4476581 11712319 52431144701339 47.23668373201508
46 4479463 12594391 56416108492033 53.53395059198374
46 4479919 10891723 48794036810437 66.17841871699784
46 4486843 14745037 66158666048191 84.38000702101272
46 4492877 9272339 41659478629303 41.86727436701767
46 4496153 15002263 67452469794239 44.06914721196517
46 4499617 13531769 60887777832473 57.52175176597666
46 4508333 11612791 52354328887403 94.00281076302053
46 4577561 9399869 43028473739509 117.82637475297088
46 4616237 10133561 46778919229957 102.46573171601631
46 4622903 11022043 50953835650829 42.71077130001504
46 4645169 14902711 69225611153159 93.57298066397198
46 4682527 12755027 59725758313229 78.28317798499484
46 4707853 13613321 64089514109813 108.89151377801318
46 4718999 10519139 49639806421861 28.651502375025302
46 4721513 10604917 50071253479421 51.47399918898009
46 4736759 7776787 36836765813333 80.27213443699293
46 4761527 10413257 49583004363439 78.1405256279977
46 4839257 9774511 47301370778327 62.88971123599913
46 4840217 9733541 47112450618397 131.57458552595926
46 4842407 11963663 57932925456841 118.57616656500613
46 4844387 11647747 56426194146089 133.29327829298563
46 4846873 9111673 44163121848529 110.9883610769757
46 4850459 14331397 69513853561223 33.19359043298755
46 4852693 9914431 48111689912683 42.58438730699709
46 4853503 13228049 64202375505647 48.6281161949737
46 4895603 7334699 35907774428497 83.46305679902434
46 4961329 13012589 64559735170781 104.3647855949821
46 5019563 12401819 62251711785097 91.45164432603633
46 5050033 11070929 55908556790657 68.91504898102721
46 5051029 11242463 56786006644427 44.043158254004084
46 5096887 7111603 36247036879861 62.19278827501694
46 5118341 9804539 50182973949799 44.014705431007314
46 5134511 8462579 43451204963869 75.03355291899061
46 5238461 10327019 54097686277759 110.05705446499633
46 5242249 12515549 65609624229701 119.28851016098633
46 5261957 13071043 68779266211151 21.2859197499929
46 5311151 9412901 49993338559051 53.43810090702027
46 5333981 8346421 44519651032001 74.55667749099666
46 5351803 11237267 60139639242401 89.46802072797436
46 5373499 7089353 38094631256147 112.21954094502144
46 5411069 7167221 38782327369249 37.57086761301616
46 5430121 11004221 59754251540741 112.10076829500031
46 5444863 8282639 45097834633457 38.60832823399687
46 5481727 9392833 51488946262591 92.80510539002717
46 5562169 7050037 39213497250253 77.74348846700741
46 5579069 9947009 55495049554621 50.248083395010326
46 5582803 12029221 67156771086463 63.74693797004875
46 5634779 7876357 44381531020103 71.67926415300462
46 5647613 12094919 68307421778347 63.246872126997914
46 5685499 6922127 39355746136373 39.48758707300294
46 5698753 10645373 60665351319869 84.14086412300821
46 5722069 8860909 50702732700721 70.49568883399479
46 5724541 7690691 44025675947831 96.48086593503831
46 5738687 8010011 45966945995557 53.070238769985735
46 5847161 9169513 53615618802593 76.21477379795397
46 5899711 9232901 54471447591611 39.24414673901629
46 5970001 9042251 53982247512251 58.41382836498087
46 5991071 11425147 68448866862437 76.72605153801851
46 6091271 10177031 61991053796401 108.75256931700278
46 6149543 11174101 68715614585843 63.56638102896977
46 6291041 8151329 51280344943489 90.40233505005017
46 6302683 9512857 59956522095331 36.18769817898283
46 6311429 10883267 68688966958543 53.925294290005695
46 6354559 8410421 53444516459339 108.1862380009843
46 6446413 7061563 45521751523519 23.99711464403663
46 6533453 7671359 50120463472627 50.268108219024725
46 6549721 9363059 61325424156539 118.80333728098776
46 6625417 7894921 52307143807057 55.9820035820012
46 6626303 10427867 69098206385701 45.14056726702256
46 6683491 9558277 63882658305007 105.14240604999941
46 6713491 6772837 45469380243967 43.92827265697997
46 6764111 8660863 58583038687793 52.220842675014865
46 6830501 10051061 68653782211561 36.30352944100741
46 6905771 9509693 65671762138303 62.459556324989535
46 6907367 8648729 59739945286543 75.5339524350129
46 6948517 8814797 61249766806049 27.2788972450071
46 7016483 7309639 51287957779637 41.239588561002165
46 7099163 7394417 52494171572971 45.729673588008154
46 7175459 8596199 61681673480341 92.41251184098655
46 7390469 8255983 61015586426027 65.56323108798824
46 7411247 8090879 59963502716113 43.06188255699817
46 7426873 9168983 68096872280159 68.82889382896246
46 7442339 9148991 68089892529949 101.5881351630087
46 7452191 9379043 69894419833213 91.05314547603484
46 7602937 8239481 62644254955697 32.7107244959916
46 7708147 8364931 64478117792857 58.21015160001116
46 7881023 8131939 64087998293597 43.59526482102228
46 8023889 8106089 65042358360121 57.021065826003905
46 8034181 8692289 69835423130309 67.74103093898157
46 8233523 8348359 68736405838757 50.58036721003009
47 4611833 16113829 74314288338557 98.67258990398841
47 4843117 15104119 73151015498923 116.29489653202472
47 5094667 15885227 80929941784409 113.39788657799363
47 5257951 13853479 72840913761529 70.29181098600384
47 5259833 15643211 82280677443763 110.328911196033
47 5293643 13686727 72452646576461 151.12929211900337
47 5348261 13348339 71390400888479 40.026283413986675
47 5619037 12686749 71287312040713 75.23875555099221
47 5622079 13722097 77146713379663 96.21774362801807
47 5635297 15688973 88412022479981 168.65348718204768
47 5647307 14840939 83811338701273 58.698637936031446
47 5721589 16482883 94308282061087 46.01029427500907
47 5722603 15993017 91521687063251 47.33979914296651
47 5735771 13521107 77553973418497 134.2636411950225
47 5743513 13240459 76046748392467 46.21936770499451
47 5789141 12223411 70763049779951 85.61692464596126
47 5829463 13789861 80387484474643 79.05685252399417
47 5845171 13667597 79889441624087 57.02484598301817
47 6043129 15851029 95789813029741 74.04277884599287
47 6043781 12329903 74519233483243 113.1615923519712
47 6174299 11902039 73486747495661 85.46151745697716
47 6220723 12266509 76306554666007 62.301529115997255
47 6225353 14389751 89581279557103 90.9990358040086
47 6358997 11592811 73718650370567 63.56257137400098
47 6436513 16565977 106627126318201 60.91240014898358
47 6472061 14839901 96044744505961 91.75616827199701
47 6738541 14348813 96690064701833 87.62883007101482
47 6740897 13978823 94229806024231 73.22300379100488
47 6754037 15798311 106702377031507 37.583624462014996
47 6791731 14365847 97568968411157 36.96705027500866
47 6924331 13673189 94677686461559 100.84939728799509
47 6932297 11622157 80568244104629 160.28997059102403
47 6957091 15124093 105219691293463 54.51644763897639
47 7027369 10737341 75455257285829 31.752328648988623
47 7090549 10223699 72491638720751 48.817443305044435
47 7115111 12188431 86722039480841 92.91640045400709
47 7158709 14451287 103452558308483 45.052271231019404
47 7199609 10052249 72372262370641 120.00141359196277
47 7209011 16481791 118817412618701 76.79770582204219
47 7210433 12160319 87681165408127 66.62049665598897
47 7238383 12492281 90423914421623 40.38342324004043
47 7277873 13687483 99615762963659 51.33167493500514
47 7359031 9744851 71712660599381 109.33114510396263
47 7395061 13239643 97907967603223 46.41636481398018
47 7461491 10295429 76819250824639 49.22157416900154
47 7498987 14887619 111642061341953 76.56308349897154
47 7505923 16679177 125192618265371 38.66049124801066
47 7586597 11621507 88167690141679 96.70472678000806
47 7634359 15385427 117457873086293 65.69841889897361
47 7705219 14661347 112968889469993 80.246675005008
47 7768427 16542859 128511992512793 64.21447771595558
47 7775293 15362461 119447635476073 57.46263056900352
47 7789531 9531551 74246311992581 114.83775761496508
47 7837631 10256557 80387109096467 54.684477681992576
47 7839833 13965233 109485094526089 75.33880572399357
47 7863293 14306339 112494935314327 117.93665572098689
47 7871707 10876351 85615448301157 56.723187914001755
47 7935619 15856307 125829611099033 84.27970114001073
47 7946639 13138757 104408958787723 71.02965416596271
47 8025019 14441821 115895887919599 76.67491804203019
47 8065679 14321639 115513742927881 72.33398388099158
47 8068223 10480469 84558761036587 105.35955428698799
47 8080229 13387859 108176966539711 51.00242638000054
47 8085169 9548521 77201405985049 138.31394185801037
47 8111923 9942311 80651261274053 164.6753596610506
47 8115593 11243621 91248651882253 84.47266218898585
47 8239997 8580899 70706582017303 138.8148215279798
47 8253187 13289671 109682139931477 87.29817026900128
47 8306491 10559203 87709924686673 48.82857384602539
47 8312243 12675493 105361777960799 54.65433284902247
47 8401429 13448923 112990171710967 95.94383333501173
47 8485843 9655279 81933181715197 161.11242179601686
47 8489521 15371483 130496527729643 58.30487761495169
47 8538367 15862081 135436268961727 39.842226004984695
47 8538797 8935229 76296106579513 88.01885419501923
47 8549789 10172621 86973763126969 113.89075961802155
47 8562703 8565281 73341957314543 70.73373908601934
47 8566451 11321147 96982051039297 52.83207543595927
47 8605411 11578789 99640238227279 76.04258001298876
47 8683823 14527417 126153517875191 49.54498514300212
47 8710393 12344419 107524740846667 68.40829945000587
47 8750309 9193409 80445169513381 71.28359792398987
47 8761997 9972913 87382633787261 50.17483815702144
47 8910001 11928817 106285771398817 66.68961069104262
47 8958067 14969183 134094944249261 108.64340328198159
47 9037309 10066117 90970609759153 59.523819003021345
47 9055213 11088373 100407579338449 35.748609766946174
47 9120427 11134271 101549305853717 86.85031396802515
47 9215159 11554423 106475845098257 60.584799411008134
47 9265177 11631071 107763931514567 116.8758289150428
47 9286399 11793533 109519453057667 88.3936689690454
47 9466099 11634809 110136253840091 66.37460927898064
47 9713947 13806451 134115133272097 48.975578673998825
47 9797497 12691907 124348920756779 58.013440016889945
47 9914969 10066141 99805475964629 50.64480317302514
47 10046021 11120689 111718675228469 74.38081595604308
47 10099997 11643851 117602860168447 48.75084637396503
47 10594747 10730329 113685120981763 94.71324816904962
47 10742993 10792091 115939358068363 107.8874884119723
47 11580787 11958119 138484429059653 79.82904815091752
48 8435551 16978411 143222251889461 73.30333112494554
48 8446409 16802117 141917552247853 151.4281094679609
48 8565343 28232273 241819101914639 147.36869234102778
48 8672441 25903919 224650209196279 120.48511879192665
48 8709289 19697159 171548250209951 128.99794014904182
48 8732921 26111389 228028697337269 150.0356102869846
48 8790841 17369557 152693013827437 90.74050536705181
48 8818471 27798437 245139710529827 81.16818389599212
48 8832223 17685247 156200045314081 263.35628492198884
48 8834671 30513577 269577413828167 183.22467753302772
48 8846659 22324831 197500167089629 202.3139779890007
48 8863037 19744159 174993211750883 252.12701249900056
48 8925563 18432341 164519020832983 49.48201668300317
48 9007627 26481241 238533141425107 121.12186504800047
48 9073919 25740653 233568600329107 136.06084087999625
48 9081133 26416337 239890269669821 97.89756263402523
48 9138137 22996877 210148612598149 178.75013644799765
48 9161473 24735779 226616171442467 201.0147953380001
48 9255739 24806923 229606404681097 51.81015032900177
48 9266221 28857623 267401112252683 78.41151984000317
48 9376363 18706967 175403313221021 90.72016773799987
48 9428323 21431149 202059795033127 207.70749798400357
48 9437411 25423571 239932688614681 50.7365136619992
48 9445859 28941359 273375996382381 96.30516112499754
48 9445991 28022789 264703012688899 63.46891360799782
48 9518533 26146693 248878160161369 123.52400201599812
48 9538447 24627767 234910650257849 133.30094736500178
48 9599489 27795529 266822874884681 117.9065078900021
48 9604459 28838977 276982772198443 86.4013356820069
48 9607891 26666533 256209142411903 140.85955168299552
48 9771743 16824583 164405501158169 202.90420093899957
48 9772201 28335253 276897787701853 72.52620992000084
48 10074553 18348193 184849842832729 177.83003202300097
48 10172473 14525681 147762097779113 116.4679954610001
48 10195151 15684787 159908771867837 131.41175690399905
48 10258289 21952033 225190298651537 118.66863398300484
48 10290569 22654043 233122992620467 82.38837059800062
48 10307251 15287917 157576397786167 70.82461851300104
48 10369873 17025301 176550209156773 130.44860568900185
48 10427663 15038651 156817984602613 109.22498016800091
48 10508779 14892149 156498302676071 98.94477826100047
48 10593911 19976503 211629294873233 185.455414637996
48 10657639 24752261 263800662171779 98.45553993400245
48 10676719 17324933 184973441334827 242.46953981499973
48 10679381 24583079 262532066794099 181.5926158729999
48 10686301 19091203 204014341710103 80.12628521904116
48 10754197 14001223 150571910382931 64.17278413300005
48 10754641 14111677 151766020042957 45.39636461200007
48 10779089 16015177 172629018233753 105.50500224799998
48 10808089 17172851 185605701991739 198.25482599899988
48 10808353 20751023 224284381695119 128.7650631860015
48 10830229 15778627 170886143715583 41.20539579400065
48 11023643 19766101 217894440925943 46.534542402001534
48 11360927 12491321 141912986014567 125.37552630299979
48 11537369 17979799 207439575608831 63.05824750199827
48 11574571 21022849 243330458372779 179.09243910002988
48 11580787 23375423 270705794797901 127.28478427899972
48 11826821 20913401 247339050128221 105.05758310599776
48 11845331 21002921 248786551211851 95.64022904200101
48 11872303 19957363 236939860616989 78.44243332299811
48 11921317 15641137 186462952417429 167.58542250100436
48 11934397 15110969 180340303100693 55.347111957999005
48 11959133 12905869 154343003851577 62.26091052599804
48 12028139 12822911 154235755892629 232.54145852199872
48 12073277 20038541 241930856168857 60.265982439988875
48 12279703 13627717 167344317328051 62.196238549018744
48 12374407 17261471 213600467572697 195.1900992650044
48 12465449 21447119 267347968091431 102.54354207399592
48 12492173 18797659 234823608223007 157.9444089900062
48 12547609 13656989 171362558089301 156.42408146899834
48 12627259 13758583 173733191013997 77.72786341099709
48 12669193 17381911 220214785167823 117.41719936199661
48 12696289 17024617 216149457546313 100.07831883599283
48 12702631 20325191 258183401277521 117.91895465098787
48 12776989 13373233 170869650935437 45.609692792990245
48 12812791 12871511 164919980297201 135.3254684759886
48 12860461 15547223 199944455049803 119.43955626898969
48 12900803 17628659 227423856913177 142.54992277799465
48 12978859 16592717 215354534369903 27.614369267001166
48 13047773 21045553 274597598203469 67.02736829800415
48 13158413 17973049 236496801611237 85.62326920300256
48 13227827 15719147 207930157103569 131.82583246799186
48 13246711 21069977 279107896095647 59.057139173994074
48 13297771 18185317 241824181028407 172.88610563898692
48 13523897 19741009 266975372392073 112.41154517501127
48 13596049 18621931 253184686350619 264.6601033639745
48 13633247 16322347 222526588270709 50.791145322989905
48 13664627 17702107 241892689269089 92.82534758799011
48 13724969 18218477 250048032052213 111.7079449580051
48 13794827 16658701 229803898339727 95.44939840902225
48 13943603 18591457 259231895599571 57.48143706598785
48 14102449 19340639 272750375124911 150.28470462700352
48 14292827 17081189 244138479331303 56.12884436000604
48 14571083 17391149 253407875544367 168.7058241420309
49 10522793 26961091 283705979647163 140.55702904297505
49 11493707 29298767 336751443359269 321.9736921840231
49 13713941 29309713 401951674808933 47.12064904603176
49 14769649 22268069 328891563037781 251.56087372399634
49 15279301 25377571 387751545957871 80.51566477998858
49 16163891 20502877 331406269014407 165.3128913010005
49 17441339 31853009 555559128139051 100.28200736595318
49 18134317 23205277 420811849190809 99.63895335799316
49 19718087 21460993 423169727080391 66.6867729210062
49 21455857 23787683 510385124809331 297.36011832999066
50 17339141 41420849 718201941150709 138.10733756201807
50 18091939 44136527 798515354155853 134.1816268079565
50 19274813 58313389 1123979668371257 84.80852680798853
50 20342177 45384853 923226712844981 575.8636817819788
50 21536699 52090637 1121860369787263 213.55464662000304
50 22954721 31364447 719962130204287 358.9929692319711
50 23847931 36742241 876226428153371 608.7026986439596
50 25146403 42327937 1064395361960611 680.7604556219885
50 27104227 36208561 981405056687347 447.6148360919906
50 30342511 33101513 1004383022319143 150.57916919596028
51 33377711 40038197 1336383368427067 437.24815811601
52 47342429 50171311 2375231728854419 591.1831829659641
53 72372119 103353121 7479884372033399 237.36529929202516
55 121545401 240068239 29179190376618839 3940.5965678930515
