#bitsize(pq) p q pq mean
39 371981 813343 302548142483 7.52459449119633
39 381167 865639 329953020713 11.199441392999143
39 383681 961151 368775376831 7.509735659603029
39 388373 860791 334307983043 9.299504293606152
39 390821 868451 339408888271 8.98397680099588
39 392279 749587 294047238773 10.278621276386549
39 392297 910627 357236240219 6.21780739959795
39 392723 1012507 397634786561 1.643930138205178
39 408413 767537 313472088781 11.167594021989498
39 411233 675109 277627099397 9.660800419212318
39 411707 887171 365254510897 7.613131662004162
39 412663 696719 287510152697 10.186140508996322
39 415879 790897 328917453463 10.235437489184552
39 417187 754861 314918196007 7.497537446208298
39 430979 915589 394599631631 7.066282387799584
39 432001 664067 286877608067 9.312029848608654
39 447019 696679 311428749901 9.164872507401743
39 447233 881597 394279271101 7.9363722071866505
39 450311 719699 324088376389 5.625846016197466
39 450881 1021253 460463573893 5.462237304996234
39 455659 1014061 462066021199 8.200013105012477
39 456517 950071 433723562707 7.58796971560223
39 460561 876817 403827714337 6.006848672800698
39 461921 845833 390708025193 4.548034885001835
39 474433 867509 411574897397 10.028286940988618
39 477991 934487 446676375617 11.215369878010824
39 481619 657193 316516635467 7.958169060596265
39 489677 1038523 508540827071 9.592348734010011
39 491299 965399 474299563301 7.342350669193547
39 493531 1004161 495584582491 6.426511563791427
39 499157 643099 321007367543 7.534105471603107
39 504353 588893 297009951229 4.536886568798218
39 505027 670097 338417077619 7.586081543983892
39 511793 882187 451497131291 11.301848158810753
39 511897 974431 498808305607 7.37182047679089
39 511909 979519 501424591771 4.660687317198608
39 514741 835673 430155155693 7.72990069281077
39 518179 655181 339501035399 9.407577868190128
39 519733 929483 483082988039 9.64847719380632
39 521161 825647 430295016167 5.783320236997679
39 523169 638861 334232270509 7.502012955199461
39 525773 651943 342774026939 8.662830786814448
39 528001 546097 288339762097 7.410094034217764
39 532069 726457 386525249533 8.72436041678302
39 532391 536423 285586777393 10.406387853203341
39 533413 892763 476211390119 10.592531930597033
39 534311 858899 458919183589 3.701934802229516
39 536407 870031 466690718617 8.064700753195211
39 544277 602627 327996015679 6.826413318794221
39 546323 922679 504080759317 5.331761399214156
39 546367 829319 453112534073 7.703034540603403
39 547663 959489 525476624207 8.044132764602546
39 548117 658321 360836931557 8.775142000813503
39 551339 727667 401191196113 8.214779303001706
39 551557 887059 489263600863 8.007632092188578
39 562333 610199 343135034267 9.130901603994426
39 568609 577981 328645198429 12.161613627604675
39 569197 902471 513683785787 9.599033205630258
39 570113 603913 344298652169 6.4109822198050095
39 570527 912929 520850643583 9.641980611009057
39 582499 835039 486409382461 6.575031201192178
39 584723 818011 478309845953 7.255567800812424
39 588619 802709 472489768871 7.711767813994084
39 592649 738383 437601946567 7.811042540182825
39 600233 875741 525648647653 6.745467794814613
39 603467 837833 505604567011 8.21564003819367
39 604069 663161 400595002109 10.398878621787299
39 607667 831851 505488401617 11.48072983098682
39 608389 641441 390245648549 8.239955432782882
39 608851 722977 440185269427 6.13909405899467
39 611921 672227 411349818067 10.98804902661359
39 613421 723493 443805799553 6.174123891978525
39 617473 829001 511885734473 4.251474030187819
39 620491 653879 405726034589 9.339326625992545
39 621227 679909 422377828343 7.507567931001541
39 628997 723193 454886227421 11.261637056805194
39 634969 648931 412051068139 9.337790320382918
39 639253 659629 421669817137 5.673615118605085
39 648889 665279 431692225031 6.519591770402622
39 660073 810757 535158805261 6.848605004604906
39 668581 753383 503697559523 11.052853298198897
39 673327 773023 520497257521 12.591926194995176
39 702721 756919 531902876599 4.37916946579935
40 525191 1199689 630065865599 10.757173086399415
40 526037 1885439 991810675243 13.214170931999252
40 526937 1418569 747496493153 16.57703512759981
40 531337 1288783 684778092871 13.441346820000764
40 536563 1768853 949101072239 16.09867804700043
40 537611 1691633 909440508763 14.262918769603129
40 538471 1904897 1025731792487 10.648608923598658
40 539947 1865849 1007459570003 7.86730298320108
40 540803 1585313 857342026339 14.197043865999877
40 546569 1977119 1080631954711 13.982598658400821
40 547787 1889389 1034982732143 18.32116444640051
40 553643 1515809 839217042187 11.569185957201261
40 556573 1281043 712993945639 17.443016823000654
40 556763 1834669 1021475816447 18.809437215198706
40 558149 1464289 817291441061 14.166315002200282
40 564163 1227053 692257901639 15.320481322403065
40 564227 1200083 677119230841 11.407232043003024
40 565379 1444273 816561624467 5.875364912797522
40 567097 1544113 875661849961 18.237263057398376
40 577081 1152649 665171837569 11.149382329199579
40 578581 1507487 872203335947 12.690494783398753
40 579641 1420121 823160356561 13.900934357600637
40 579869 1124741 652202438929 12.007746409998798
40 580711 1308709 759981712099 20.149909384798956
40 581521 1262939 734425550219 20.604501672601327
40 592507 1809491 1072136083937 12.02055772440508
40 593507 1431977 849888373339 12.534257365802478
40 595339 1408397 838473661583 14.038799513802223
40 601201 1103107 663189031507 17.190996928799724
40 601319 1456561 875857803959 12.83857899459981
40 601507 1649797 992364444079 15.573289692598337
40 610339 1062409 648429646651 18.182807508000405
40 610739 1719217 1049992871363 10.435961521201534
40 617809 1348063 832845453967 16.05075619339768
40 619657 1114471 690589756447 16.02534644700063
40 622301 1050737 653874685837 23.577046885620803
40 622331 958871 596735148301 12.125913058398874
40 622477 1511947 941152232719 21.267856111399304
40 623767 995119 620722393273 14.996581151797727
40 627919 1090597 684806577643 13.582931957999245
40 628973 1659683 1043895795559 14.762064707199169
40 638581 1325263 846287771803 17.36827027459949
40 642517 1398451 898528541167 11.89013188900135
40 648997 1140697 740308930909 19.205780655003036
40 653357 1280803 836821605671 9.032645344200137
40 653743 1012171 661699706053 8.273624668596312
40 657473 1535741 1009708242493 5.748339956600103
40 657719 1424881 937171306439 12.536183660999814
40 661477 918259 607407208543 11.893808961799369
40 663797 857099 568939744903 10.976981693600829
40 666959 1500143 1000533875137 15.808871317199372
40 669923 1381519 925511353037 11.776936491597734
40 673553 1089113 733575328489 14.869505769399984
40 674299 1290853 870420887047 18.32360708860215
40 675251 1054181 711836774431 13.195833762599795
40 675611 818359 552892342349 11.318088735779748
40 676679 1524433 1031551798007 15.717238602199359
40 691931 1356947 938913694657 14.54516270919994
40 693779 1279961 888010062619 7.2874698249986976
40 696181 1382159 962232834779 15.872056897798029
40 702733 1394389 979883165137 12.37818529720098
40 707219 1043849 738229845931 13.704623174601874
40 711649 1326943 944317659007 14.749288150000211
40 717229 1310797 940141621513 12.9533587878017
40 729649 1092391 797062000759 15.28201757700008
40 744607 759523 565546142461 17.25397731560515
40 751237 1254791 942645426467 20.813287715197657
40 755449 1177697 889690020953 16.539652569197642
40 766273 955379 732081132467 10.595549961799406
40 778439 1230637 957975835643 12.657271176198265
40 785839 1112381 874152372659 17.743017073199734
40 788023 1064867 839139687941 11.882102408197534
40 795533 1144667 910620372511 15.692644453399407
40 796561 1332941 1061768815901 14.58743995900004
40 800669 995119 796760934611 11.445497817602881
40 801677 946109 758473824793 12.108919184992555
40 808021 961811 777163486031 10.201984336599708
40 808187 849127 686253402749 18.816796188199078
40 809189 1187623 961011467747 11.072713578601542
40 809401 1133681 917602535081 15.936464670397982
40 817603 1266301 1035331496503 12.369060654602071
40 827719 945179 782342616701 10.190404313201725
40 831653 994229 826853530537 12.823797065402323
40 837439 1155929 968020025831 13.13844667460071
40 845111 958367 809926493737 10.109601346998534
40 845659 1041983 881162301797 14.97197331461357
40 860647 1133897 975885051359 12.66698801300081
40 873541 1051397 918438386777 10.564549890000489
40 877601 1099843 965223316643 14.728415256799781
40 878299 975277 856584813823 8.487692087999312
40 887837 1223447 1086221514139 14.10474049699842
40 906557 1033369 936807900533 7.23743519459822
40 930841 1058249 985061557409 6.811211355797423
40 934939 979949 916192538111 15.21182678459736
40 935059 995513 930863390267 10.326676590401622
40 950819 1131079 1075451403701 7.176239479822106
40 977881 992357 970407055517 5.681947081802354
40 982351 1069597 1050719682547 14.614033616801317
40 1008913 1067849 1077366738137 17.194016372199986
40 1015481 1056463 1072818103703 13.953375662401958
41 533969 2079353 1110310042057 18.83764227100037
41 564089 2007659 1132498357651 22.216176334598277
41 579967 2051167 1189609171489 25.06113275899843
41 640307 1775171 1136654417497 17.992041263399006
41 649813 1775219 1153560384047 21.466297299398867
41 655223 1756969 1151206499087 14.689827259397134
41 688357 2037349 1402423445593 21.32730244240229
41 691051 1621079 1120248264029 11.453023988600762
41 691409 1741127 1203830877943 25.080877756598056
41 709057 1739021 1233065013197 14.32903556300007
41 711307 2042399 1452772705493 17.286496099000214
41 728293 1612957 1174705292401 16.876415341997927
41 732073 1526561 1117554090953 13.741022723603237
41 733067 1855807 1360430870069 12.335609455200029
41 735419 1553869 1142744786111 19.999855356400076
41 749323 2089361 1565606252603 25.091162237001118
41 752009 2092661 1573699905949 13.878099391399882
41 758929 1811071 1374474302959 14.989977423200617
41 759371 1601521 1216148603291 21.733965484201327
41 762397 1893589 1443666572833 14.51034408339765
41 767647 1533221 1176972500987 22.371368912796605
41 770183 1584389 1220269473187 19.630637386799208
41 775163 1773613 1374839173919 13.654165974998614
41 790057 1571663 1241703354791 18.544339704400045
41 792307 1719659 1362497863313 22.583327341801485
41 800897 1865569 1494128615393 8.252808833005838
41 807221 1618973 1306869004033 18.25199405500316
41 818189 2020477 1653132056153 19.420667470202897
41 825479 1795979 1482542948941 10.54111799459788
41 850261 1937311 1647219988171 14.856119748798665
41 853823 1416739 1209644343197 23.96655146339908
41 875773 1426891 1249632611743 35.17857659019937
41 877651 1815497 1593372757547 12.90842695759784
41 878359 1779163 1562743833517 19.11706836320518
41 889901 1703593 1516029114293 13.571829076798167
41 904399 1789163 1618117228037 13.879350383812561
41 908353 2095837 1903759826461 18.193666572996882
41 908653 1870859 1699961642927 6.585298503001104
41 908741 1725583 1568108021003 20.655355338199296
41 946327 1687937 1597340357399 9.337369385402416
41 951479 1594883 1517497681957 19.19572961719532
41 970987 1623667 1576559549329 16.655509796200203
41 981823 2058341 2020926535643 12.397109973203623
41 986497 1499353 1479107236441 15.474736174603459
41 986509 2057599 2029839931891 21.947448022803293
41 993269 1531331 1521023611039 18.572808146208992
41 996979 1497043 1492520433097 20.596081027801848
41 999769 1404547 1404222549643 11.447496835002676
41 1001797 1820009 1823279556173 9.218041988601907
41 1003201 1349753 1354073559353 10.007013278998784
41 1012513 1896211 1919938288243 14.33860237620247
41 1029943 1143943 1178196085249 31.798273520401562
41 1031633 1791787 1848466598171 12.607442602998344
41 1033181 1297781 1340842671361 29.588555758603615
41 1034567 1671311 1729083207337 12.216249266601517
41 1038707 1794361 1863815331227 13.378441791224759
41 1045063 1072943 1121293030409 30.268461733401637
41 1052731 1162859 1224177717929 16.82127733620291
41 1055731 1175353 1240856598043 15.940217737996136
41 1058807 1592117 1685744624419 22.515512678201777
41 1059161 1279627 1355331012947 4.863968184203259
41 1063891 1942091 2066173136081 15.60242400119896
41 1068941 1352893 1446162796313 24.078192836599193
41 1076111 1643129 1768189191319 8.639180359401507
41 1079983 2023453 2185294841299 16.032885481396807
41 1084547 1193261 1294147637767 18.99713080780348
41 1085269 1179337 1279897886653 18.363349663402186
41 1089629 1207957 1316224977953 18.42523223020253
41 1091521 1758877 1919851181917 19.79869521340006
41 1096703 1507423 1653195326369 11.13174688719737
41 1116677 1398841 1562053571357 10.351601940797991
41 1119397 1510199 1690512230003 15.425842297796043
41 1123211 1624627 1824798917297 23.41976638919441
41 1142321 1777981 2031025033901 10.517916858600802
41 1146799 1306933 1498789457467 14.577565877395681
41 1151089 1626949 1872763097461 11.497805875795894
41 1151519 1257911 1448508416809 17.296660640000482
41 1165721 1629997 1900121732837 21.079201846398064
41 1167217 1301413 1519031377621 23.71901559139951
41 1172671 1493813 1751751184523 5.252496712599532
41 1185337 1708829 2025538240373 8.371812154201326
41 1195837 1461667 1747915480279 10.028189729800214
41 1222801 1715537 2097760359137 16.714736138799346
41 1224851 1430381 1752003598231 20.886795048191562
41 1239943 1575239 1953206571377 18.974572345198247
41 1241489 1286371 1597015446419 10.836137623398098
41 1252639 1469557 1840824410923 17.83994281119958
41 1253401 1616677 2026344568477 14.262543760001426
41 1256449 1434913 1802895003937 9.88534762999916
41 1258267 1316177 1656102085259 21.425497126200934
41 1260143 1381291 1740624184613 8.260045413800981
41 1284443 1500647 1927495534621 15.878435018399614
41 1297057 1311377 1700930717489 9.62395342819509
41 1297631 1433413 1860041144603 8.266226437606383
41 1312319 1521757 1997030624483 17.89447522640694
41 1344641 1544449 2076729447809 14.169342258013785
41 1346971 1540963 2075632473073 14.559453235802357
41 1356227 1529327 2074114569229 17.150616868594078
41 1400801 1503431 2106007648231 10.573502429603831
41 1433821 1491547 2138611411087 13.363571975397644
42 1048889 3906137 4097104131793 23.603688505198807
42 1050593 2973767 3124218793831 24.850321202800842
42 1050853 3779311 3971500302283 35.9275138410012
42 1052693 2320051 2442301447343 26.198321882600432
42 1063109 3775081 4013322586829 25.25430529899895
42 1076429 3026999 3258349506571 34.27682202119613
42 1076821 3619613 3897675290273 30.44848365780199
42 1079431 3272897 3532866481607 27.122000353797922
42 1087357 2654303 2886174947171 22.734184212400578
42 1101559 3940943 4341181230137 21.77891450179741
42 1105457 3286991 3633627209887 22.395390353203403
42 1108781 3378929 3746492275549 16.297409310203513
42 1111661 2262769 2515432049309 46.81835608539986
42 1113527 2782279 3098142788033 38.59550894459826
42 1123631 2823857 3172973264767 26.94880688759731
42 1123669 3616183 4063392735427 19.174396074190735
42 1128509 3340091 3769322754319 26.708777845997247
42 1133677 2619913 2970135110101 18.618275867804186
42 1134977 2925827 3320746350979 27.18395716379746
42 1143071 3142459 3592053751589 24.483390649606008
42 1163629 2558737 2977420576573 22.2884711300052
42 1163831 2351501 2736749760331 35.520180160796734
42 1165079 3686953 4295591514287 18.816510044797905
42 1168831 2491589 2912246462459 33.29918584779953
42 1169341 1898873 2220430052693 42.38566526779614
42 1178939 3533953 4166315015867 36.39217428060947
42 1179551 2068841 2440303470391 25.83349919000175
42 1198819 3478831 4170488700589 30.784103193800547
42 1200989 2102137 2524643413493 32.792806828397445
42 1204711 2437951 2937026387161 28.74561853040359
42 1208069 1841849 2225080679581 23.132107507402544
42 1210169 3249263 3932157355447 21.19995466239634
42 1210609 3578737 4332451220833 23.355331451800886
42 1215421 3554407 4320100910347 19.23190919100307
42 1225397 2023741 2479886150177 33.581277938600394
42 1242067 2762741 3431509425647 22.68671188938897
42 1242233 3200359 3975591561647 27.03399387440295
42 1243969 2595287 3228456574103 20.68626051500032
42 1246061 2602939 3243420773279 32.45400184359751
42 1259393 2233859 2813306387587 27.167104581394234
42 1262311 2277661 2875116534571 26.38597889020457
42 1263569 1963253 2480705629957 28.052739460993326
42 1268713 1895533 2404887359029 20.776784288801718
42 1283297 2692727 3455568480919 28.31082110159332
42 1283873 3268477 4196309371421 33.73771088538924
42 1290161 3140741 4052061549301 32.482403660204724
42 1303223 2215471 2887252763033 35.97238814200391
42 1310797 3278791 4297829406427 14.525907937204465
42 1312681 2026751 2660477529431 17.904252222395733
42 1333313 2574589 3432732983357 24.33674541680375
42 1349927 3123181 4216066357787 27.08671231340268
42 1357001 2467051 3347790674051 27.81634702399606
42 1361741 2946479 4012341259939 19.02926687299623
42 1364101 2370317 3233351790017 26.956560506596
42 1373417 1676473 2302496518241 26.97183653800166
42 1374209 2681321 3684695450089 31.548546050617006
42 1394389 1776461 2477077677329 28.89958280220162
42 1395743 2654303 3704724832129 20.713393145811278
42 1398871 3049649 4266065546279 33.86482680959743
42 1404437 2589799 3637209538163 34.27139834459522
42 1415143 1827563 2586262986509 18.264179869397775
42 1421011 2462359 3499039224949 18.956590405199677
42 1425451 2804917 3998271742567 19.22157814860111
42 1432139 2879027 4123166848753 38.65581339239725
42 1438747 2447399 3521187969053 27.909461737802484
42 1439701 2033357 2927426106257 25.873322655819358
42 1445971 2848193 4118404480403 17.083224886801325
42 1460423 2768413 4043054018699 21.657683896808884
42 1462883 2099089 3070721613587 18.323280263197375
42 1472963 2488699 3665761545137 29.84668757620966
42 1474141 2245787 3310606693967 29.43801996500697
42 1481099 2864341 4242372590759 23.56885623020353
42 1489171 1890331 2815026105601 19.992385397996987
42 1489441 2431327 3621318118207 27.594839778810275
42 1500491 1792979 2690348852689 11.359191978600574
42 1527949 2775277 4240481716873 24.363071205606683
42 1535813 2533081 3890338729853 30.31356638800353
42 1536077 2288369 3515110988413 12.891135199397104
42 1555091 1862233 2895941778203 21.28038676219876
42 1587799 2469541 3921134730259 21.29734622319229
42 1606897 2190311 3519604174967 21.10048748079571
42 1616519 2706313 4374806384447 12.805000345397275
42 1669637 2606407 4351753564259 17.86018597500515
42 1721717 2384609 4105621853653 18.482995005184783
42 1729891 2042021 3532473749711 11.67518111099489
42 1736557 2509063 4357130916091 33.59020273898496
42 1737559 2358799 4098552431641 28.982448186189867
42 1750013 2191363 3834913737719 27.187140242400346
42 1758433 2434841 4281504764153 27.815833009401103
42 1762217 2332663 4110658393871 20.586539175396318
42 1814843 2036623 3696150995189 15.782112546998542
42 1816189 1973197 3583698686233 24.44777136099874
42 1827181 2350723 4295196401863 26.699938382394613
42 1851557 2090173 3870074449361 26.33043970860308
42 1861807 1903961 3544807917527 13.232551001594402
42 1874599 2118113 3970612511687 33.32051235741237
42 1893371 2205319 4175487040349 25.81022813160671
42 1930177 2018671 3896392334767 24.746187374403235
42 1971481 2168851 4275848538331 19.220162600005278
42 1978201 2097643 4149559480243 18.861087758594657
43 1163609 4118057 4791808187713 37.80427510660375
43 1164749 3786011 4409752526239 38.61292311599827
43 1171117 3954961 4631722061437 18.300445064005906
43 1185697 3938371 4669714679587 20.25872035259963
43 1196281 4029049 4819874766769 40.87760544280172
43 1197617 3680153 4407413795401 23.953125242399985
43 1220839 3914873 4779429638447 26.902820672199596
43 1282817 3572819 4583272951123 21.21390957279946
43 1366087 3969247 5422336726489 33.24056684200186
43 1390331 3878681 5392650433411 48.212423952203245
43 1390847 3377813 4698021077611 30.24237517019501
43 1427281 3847621 5491636348501 32.90562706500059
43 1501021 4132769 6203373057149 14.811060233798344
43 1504801 3287887 4947615645487 34.66076212899643
43 1506031 3159461 4758246209291 35.60373896801029
43 1510679 3623369 5473747457551 37.451597055816094
43 1535473 3504997 5381828258581 14.89700735840015
43 1550173 3587813 5561730841649 34.75161540320259
43 1588019 3901657 6195905447483 32.22728629881167
43 1598827 2759789 4412425167503 25.45792331819539
43 1607579 3323137 5342205255323 28.298799910600064
43 1614589 3897209 6292390782101 45.218486444198064
43 1652909 3915997 6472786685273 18.47608941179351
43 1667711 3163493 5275792074523 26.36429374460131
43 1670579 3720701 6215724955879 33.76247118779575
43 1671211 2992229 5000646019319 35.35170818679035
43 1695581 3648289 6185969510909 20.88786958659184
43 1701101 3386419 5760640747319 39.71244313820498
43 1706459 4136773 7059233516807 23.02425491340109
43 1732139 3337489 5780994858971 20.46781234640512
43 1741477 2707847 4715653270019 28.183127722801874
43 1763603 3074567 5422315584901 33.17504839699832
43 1771093 2626451 4651688980943 25.724903778603768
43 1774067 2498137 4431862413179 23.483314177399734
43 1780627 2741231 4881109931837 22.17598534739809
43 1787417 2948161 5269593090137 34.80860045599984
43 1816651 2647429 4809454540279 33.505240022594805
43 1869551 3686321 6891765111871 28.77586078319582
43 1895693 3048289 5778620119277 31.134037951211212
43 1904311 2521271 4801284099281 32.53315518299932
43 1908373 3253021 6207977444833 29.65473830620176
43 1923401 2569937 4943019395737 48.42741999940481
43 1937339 2616407 5068867320973 31.612039569800253
43 1943411 3385267 6578965125737 35.97148803379969
43 1952911 3112301 6078046858211 25.5780009188049
43 1954763 3130789 6119950498007 26.444138164015023
43 1955959 3541411 6926854718149 21.870151432801503
43 1973563 3081479 6081492939677 17.589867246209177
43 1981787 3103847 6151163634589 24.956732480600476
43 1995317 3513299 7010145220783 29.065588326798753
43 1997081 3678217 7345697284577 18.08313035520259
43 2026109 2971541 6020665963969 33.17998917739605
43 2051587 2999303 6153331043861 26.275850651599466
43 2053643 2931193 6019623986099 39.36147248959751
43 2058949 3978659 8191855969391 22.513259900396225
43 2063597 3123227 6445081867519 27.847442961402702
43 2064679 4018739 8297406019781 16.337454719800736
43 2097917 2513293 5272680110681 17.31520257400116
43 2136853 3581873 7653936065669 18.27912454199395
43 2137441 3511307 7505211545387 16.268477841996354
43 2150657 3580127 7699625193439 25.302064545999748
43 2156719 3436981 7412602225339 28.93516339260386
43 2161919 3786847 8186856479393 43.759034246805825
43 2162351 2168549 4689164098699 27.067993150197434
43 2163043 3237539 7002936071177 21.782637477404204
43 2167073 3053291 6616704487243 22.47554560082499
43 2179367 2900647 6321574350449 25.351116053794975
43 2179909 2665891 5811399783919 27.985728062404085
43 2180083 2603299 5675407893817 30.79723483879934
43 2188811 2510803 5495673225233 37.02109709480428
43 2207357 3582989 7908935850073 39.108759425999594
43 2213677 3869683 8566228254391 28.89401553159696
43 2214713 2285981 5062791838453 37.12838599020033
43 2219209 2363171 5244370351739 31.002007269195747
43 2229299 2821319 6289563625381 22.846896263799863
43 2235049 3491087 7802750508263 22.738355038617737
43 2250581 3247781 7309394210761 25.11702758480096
43 2267533 3136781 7112754431273 39.112334954401014
43 2273311 2871013 6526705434043 23.50433930940926
43 2316679 3608477 8359682887883 20.769664425001245
43 2317079 3396677 7870368946483 20.355082722991938
43 2324957 2872729 6678971397653 21.3683936583926
43 2328829 2518067 5864147453543 27.018686990003335
43 2345477 3470947 8141026356719 14.997789255803218
43 2353709 2623979 6176082988111 35.56992867840454
43 2357483 3072467 7243288720561 27.349132729193663
43 2371679 3003191 7122605027689 19.611006069002904
43 2388163 3197419 7635957751297 23.308795548195484
43 2392307 3371257 8065081719899 21.301230678800493
43 2393561 2571461 6154948762621 24.745283001801
43 2425769 2468729 5988566277601 26.837408427800984
43 2481107 3338441 8283029334187 35.1872424042027
43 2511791 2809309 7056397062419 19.60527319840039
43 2516929 3199117 8051950351693 33.72515251580044
43 2577439 2853853 7355632022467 22.848462071805262
43 2615219 2620573 6853372300487 24.95309285860276
43 2620301 3087869 8091146228569 29.723188219987787
43 2661137 3012809 8017497503833 35.0289783578075
43 2694689 3204307 8634610825523 28.229394384397892
43 2717653 3100633 8426444574349 13.907701583602465
44 2109103 8136281 17160254665943 29.50893286120263
44 2110259 4655111 9823489883749 49.465160369797374
44 2126867 7059113 15013794488971 26.653261649399063
44 2142377 5810647 12448596487919 38.6910162791959
44 2148907 5437171 11683974822097 49.84043107638136
44 2162089 4836157 10456201851973 63.03794544880511
44 2162231 6527789 14114587737259 62.50747226399835
44 2170387 5986163 12992290355081 43.78039294601185
44 2177449 6307559 13734388036991 47.53808724699775
44 2179141 7242943 15783394051963 36.40120391477831
44 2188673 4858517 10633704977941 32.222097246372144
44 2231219 5412479 12076425981901 28.00922872599913
44 2234129 4784543 10689286268047 21.93848221441731
44 2267011 4191527 9502237815797 42.76191790339071
44 2278063 7548587 17196156746981 35.7875965562067
44 2281109 4868623 11105859742907 39.579346374189484
44 2281711 5654309 12901499042699 46.70454507520189
44 2282017 5002229 11415171615893 46.44177556040231
44 2293199 6516989 14944752657811 39.676216392195784
44 2323787 6463129 15018935149523 40.76456098160706
44 2339677 4840267 11324661373759 58.323822419776114
44 2341873 5193763 12163133338099 60.04162078719819
44 2349353 4677083 10988118977299 43.22623107380932
44 2350541 4269691 10036083752831 74.10032046020497
44 2354633 6024913 14186458971929 56.467639283987225
44 2357189 6643213 15659308608257 63.97991706760367
44 2360363 5735633 13538175914779 26.246566082001664
44 2374903 5531633 13137091806599 54.24200445240058
44 2403119 3946673 9484324873087 53.84162003419988
44 2420689 6224353 15067222839217 59.22278202499947
44 2428103 5031857 12217867077271 51.250980592400445
44 2473907 5718071 14145975873397 28.80915978119956
44 2475367 4023023 9958458374441 54.22404256740119
44 2485421 4174453 10375273149713 47.33337904099899
44 2494543 6903317 17220621099131 43.82874490720278
44 2509561 3808223 9556967920103 29.782014851190617
44 2549069 4928213 12562354983697 43.46467952160019
44 2555957 5016607 12822231777899 29.12295388420025
44 2559397 5352197 13698396945209 38.157698295201406
44 2565089 4348913 11155348898257 45.67129839360132
44 2570849 6596053 16957456258997 43.29463415800128
44 2576789 3439439 8862708581371 42.178413011401425
44 2590547 6599231 17095618069357 27.84802052960149
44 2624483 3755197 9855450688151 35.63018065239885
44 2634419 5857409 15430869560371 39.283785212200016
44 2642987 5112109 13511237629583 50.700321697979234
44 2645723 6326549 16738296199927 56.8065508109983
44 2648363 5406041 14317158960883 44.82638626560074
44 2655827 5764397 15309241191319 31.35027905820025
44 2682679 4976161 13349442615319 46.174089968396586
44 2685649 4641251 12464771106899 47.506431288196474
44 2687141 4949683 13300496126303 22.396176922603626
44 2712553 4782443 12972630106979 55.69724885200558
44 2749007 4099717 11270150731019 39.30954855540476
44 2766193 3868987 10702364756491 34.9734475433972
44 2780399 5061827 14073898728973 47.97938173459843
44 2790089 5924327 16529399595103 40.71900930820557
44 2809507 4217341 11848649060887 61.71131045699876
44 2811959 3568241 10033747394119 38.3784979531978
44 2822311 5899507 16650243500677 36.067662983998886
44 2832589 4076587 11547295493743 36.16659630299837
44 2853079 4502609 12846299183111 34.50946362980176
44 2854043 3597241 10266680495363 41.71605518659635
44 2855063 5376323 15349740873349 38.593098244201975
44 2914447 5609663 16349065501361 50.53481737819966
44 2919353 4139599 12084950759447 31.935217127995564
44 2950943 5740103 16938716767129 35.4825838861987
44 2962039 3972329 11766193418831 27.828938372596166
44 2969003 3587249 10650553042747 44.31737675099866
44 2983441 3359639 10023284737799 29.443885258602677
44 2991199 4411577 13195904710823 55.229973207000874
44 3000797 5811307 17438552611679 54.87687606360123
44 3002677 5173211 15533481685847 38.7131793699984
44 3005267 3662831 11007785130877 49.561425014800626
44 3007811 4512043 13571372567873 34.18102424020181
44 3011209 4010857 12077528696113 47.12687956437003
44 3023729 5665571 17131151334259 39.453494718397266
44 3044033 3352841 10206158647753 33.42763324700354
44 3064363 5197513 15927066529219 33.133135202800624
44 3096983 5226367 16185969750761 55.53311986279441
44 3099461 4715467 14615406063287 52.424281771603276
44 3198667 4068343 13013274498781 36.22731405799277
44 3234857 5083123 16443176018411 44.658904525201066
44 3267623 3620819 11831471443237 34.502164009393894
44 3276989 3913171 12823418322119 31.903383052599384
44 3282341 5191651 17040768934991 21.35790277979104
44 3312151 4540687 15039440987737 56.90310245239525
44 3318221 4426777 14689024403717 25.38555575379869
44 3393791 5029991 17070738185881 55.6738368517952
44 3411943 4472107 15258574173901 38.076987918594384
44 3441811 4958381 17065810267991 39.78869408619939
44 3585917 4852919 17402164741723 40.728065857791805
44 3646187 4788457 17459609663459 36.45874999180669
44 3682643 3753367 13822310708981 29.084304824797435
44 3709681 4093253 15184662882293 29.022569359000773
44 3723739 4724221 17591765982319 38.334112624207044
44 3741407 3809599 14253260365793 24.731165568804137
44 3800887 3926759 14925167235233 35.24677186280606
44 3859099 4011649 15481350644251 11.010389367403695
44 4032683 4106057 16558426260931 20.847935181396316
45 2466119 8088499 19947201065381 65.7723339452059
45 2538127 7591531 19268269802437 76.7799898154044
45 2681197 7334189 19664405544233 102.6049885907909
45 2724599 7618153 20756412045647 50.08068444239325
45 2759879 7835537 21625134020023 35.208485791197745
45 2813131 6480191 18229626188021 53.17893947619014
45 2841823 6944953 19736327169319 71.8547897263954
45 2873839 7386293 21227016888827 53.66260813979316
45 2906153 6628087 19262234919311 32.04983972699847
45 2969773 8010221 23788538049833 49.539117035397794
45 2981501 6884431 20525937910931 44.84216469220119
45 3006121 6005401 18052962059521 61.63813356420724
45 3030229 7374011 22344941978519 36.0801420337928
45 3098873 8251027 25568884792571 61.410231454804304
45 3104749 8296973 25760018624777 29.410601139604115
45 3167473 6852169 21704060298937 55.16271028618794
45 3188953 5575693 17780622919429 40.20446151919314
45 3191861 6269707 20012033254727 67.19935952019878
45 3221941 8088811 26061671802151 47.12108241840033
45 3301237 7401133 24432894101521 45.161690839601214
