#n p q pq seed time
48 13943603 18591457 259231895599571 23 11.100819507999972
48 14102449 19340639 272750375124911 38 0.2615190179999445
48 14292827 17081189 244138479331303 67 0.43211365600018325
48 14481787 18405089 266538578614043 78 2.512785851999979
48 14516899 16726337 242814544868963 84 4.219798276000802
48 14571083 17391149 253407875544367 18 4.566450430000259
48 14738063 16588981 244489447083803 63 10.175120426999456
48 15558979 16306079 253705940733341 14 1.3230023160003839
48 15588401 17385673 271014842378873 89 8.680010047000906
48 16174153 16964257 274382488249321 34 2.4684458550000272
49 8705941 32709577 284767647496957 74 9.52413071599949
49 9653309 30736033 296704423983197 99 6.133191592000003
49 10085797 31872719 321461773672043 56 5.750254120999671
49 10161997 27836773 282877203715681 38 12.983063695000965
49 10363337 29112151 301699031607887 40 13.188061641998502
49 10522793 26961091 283705979647163 88 3.6259723719995236
49 10603849 27924067 296102589933883 42 3.6223269820002315
49 10623689 29391377 312244848529753 33 6.463637924000068
49 10717319 30187667 323530857104773 44 17.856831618999422
49 11001503 32141677 353606755940531 17 8.735707175001153
49 11138843 26232317 292197660589231 86 9.339521672001865
49 11164781 32301671 360641082649051 74 16.06782190800004
49 11285017 25769221 290806097061757 97 1.970947015001002
49 11448299 29150717 333726124280383 26 3.746117773000151
49 11476123 24868369 285392461453387 9 2.8980192950002674
49 11493707 29298767 336751443359269 77 26.02662866400351
49 11584933 29167379 337902131500607 35 20.022285209000984
49 11618093 28876649 335491593610357 30 2.993601376998413
49 11800037 23884057 281832756310109 18 6.842650735998177
49 11807561 26470519 312552267794159 45 13.43454678299895
49 11926157 27365207 326361755019499 59 10.93289897100476
49 12742297 29512001 376050681806297 72 13.377573853002104
49 12847279 25377109 326026799536411 63 6.525713550996443
49 12895873 21847013 281736305077349 54 5.0290483930002665
49 13403519 22717481 304494188215639 3 5.887901125999633
49 13713941 29309713 401951674808933 69 13.752413351998257
49 13793147 30383651 419086164639697 31 20.375331918003212
49 13849669 23124671 320269039083899 40 4.423630287004926
49 13894801 30449663 423092007902063 74 1.1850568189984187
49 13948133 28948133 403772409185689 67 0.9937516249992768
49 13990271 28197557 394491463967947 33 25.905298347002827
49 14089463 24921023 351123831480649 43 0.07711273500171956
49 14263961 21625673 308467756270753 49 10.01213267899584
49 14427079 31922369 460546539430151 50 7.017505327006802
49 14571961 30684713 447136441132193 81 19.26984673300467
49 14769649 22268069 328891563037781 7 3.1533967409923207
49 14910821 23398979 348897987451759 95 0.964065407999442
49 14963983 28361147 424395721568501 55 18.683293104011682
49 14991497 30839089 462324110226233 86 8.320081858997582
49 15022613 27642091 415256435603783 86 18.12302827599342
49 15156829 30711713 465492182238077 18 14.604291491996264
49 15195451 29026099 441064665075649 21 16.408017982001184
49 15203977 30031891 456604180030507 80 0.7831392200023402
49 15219157 20995939 319540492003423 92 4.664102422000724
49 15272723 25927219 395979233947337 61 10.914744274996337
49 15279301 25377571 387751545957871 11 14.50998134999827
49 15321989 23165839 354946730333771 19 21.034303481006646
49 15470641 30138907 466268210329387 18 8.36965061200317
49 15471347 28535267 441479017494649 68 10.32017092499882
49 15597913 29919797 466686390583661 99 13.544684465989121
49 15687409 19366619 303812073200171 60 0.03680773000814952
49 15923389 24652997 392559261246833 42 1.1065126309986226
49 16019357 32189611 515656870300127 92 5.664665956006502
49 16074959 22889651 367950201349309 48 3.986842316997354
49 16156379 30328097 489992229480763 75 10.952116439002566
49 16163891 20502877 331406269014407 1 2.191272290001507
49 16302659 28426889 463433877797851 51 23.780923858997994
49 16435387 25741283 423067947981521 94 7.837106644001324
49 16464601 31316039 515606087035439 12 5.733230340003502
49 16765031 33185231 556351426457161 19 10.996371169996564
49 17018867 19101989 325094210226463 69 2.307376639000722
49 17039767 21347371 363754227902557 11 10.585082504010643
49 17120261 28748813 492187182000193 21 8.831171751007787
49 17121059 31277119 535497399749021 63 8.248406347003765
49 17378563 22491283 390866178566329 40 8.750186082004802
49 17441339 31853009 555559128139051 52 21.446766330991522
49 17559121 30688949 538870968853829 55 0.5893233509996207
49 17655487 20103553 354938018645311 19 2.284242402005475
49 17703571 18529411 328036743226681 99 12.23059175099479
49 17765933 27804641 493975389095053 33 5.821427347997087
49 17773241 20018617 355795704427697 64 6.86933587200474
49 17835991 21051599 375476130299609 37 14.098514573997818
49 17862199 31002571 553774092713629 2 4.216076077020261
49 17890399 27830911 497906102323489 5 11.821268094994593
49 18121997 27582563 499851123938311 22 12.772161602013512
49 18134317 23205277 420811849190809 88 18.805051761999493
49 18144443 27945779 507060594156097 55 5.701600819011219
49 18231781 27536101 502032163025881 10 11.814138210989768
49 18455609 22004431 406105174803479 1 2.769598565995693
49 18462791 23888971 441057078778061 45 20.94684940497973
49 18703781 22916041 428616612251021 97 9.615223421977134
49 18792821 21337633 400994317532693 36 2.464616291981656
49 18838763 21758071 409895142906173 99 1.9984542570018675
49 18876901 24896371 469966330626271 34 0.6152983589854557
49 19334591 23174573 448070890554643 11 6.449626835994422
49 19718087 21460993 423169727080391 48 14.764292617997853
49 19727723 27850577 549428468446171 68 7.130262521997793
49 19738883 25275109 498902419363247 38 19.991599033004604
49 19791199 22004621 435497833130579 27 7.408363988011843
49 20263123 25608367 518905490350141 79 7.691378952993546
49 20610251 21233273 437623086081523 88 0.04414353700121865
49 20903833 25633369 535835664803377 44 38.900768255
49 20982889 26182033 549374692233337 32 7.758681405975949
49 21117799 26580971 561331602802829 76 8.6878001629957
49 21448481 21522101 461616374378581 4 8.770671979000326
49 21455857 23787683 510385124809331 51 13.197146954014897
49 22336163 24553777 548437165337651 73 6.20069877197966
49 22601771 22732309 513790442319239 51 13.24933145401883
49 22633753 22750823 514936508328719 79 8.050201441015815
49 22919227 23764243 544658079800161 41 0.25488070299616084
50 16814459 51505669 866039959668071 90 12.164960891997907
50 16869563 48161353 812460978598739 43 16.57922737300396
50 16968199 34455431 584646609838769 74 17.280565139983082
50 17058413 47781683 815079682449079 70 1.640093057998456
50 17270203 59235961 1023017071370083 75 4.58395686102449
50 17339141 41420849 718201941150709 45 15.521329683979275
50 17377523 35114207 610197939769261 94 16.93731875400408
50 17394583 59526167 1035432852553361 17 4.581232620985247
50 17415917 32337341 563184446856697 67 3.0021762899996247
50 17498821 38373859 671497289720239 66 37.53128307199222
50 17554739 56872639 998384333886221 31 27.035617493995233
50 17560397 49020749 860823813677353 38 1.48962816799758
50 17775629 61205467 1087965674163743 94 3.6612880519824103
50 17804551 62183243 1107144721338893 92 11.09245229102089
50 17879783 32941943 588994792438369 95 1.0212805310147814
50 18091939 44136527 798515354155853 14 18.626936673012096
50 18140561 46850873 849901119559753 5 25.486083992000204
50 18319321 35722217 654406760054657 24 21.699580675020115
50 18358559 40936949 751543393496491 34 27.684189710009377
50 18588079 41219209 766185913209511 99 23.33375277099549
50 18736037 42055711 787957357357307 73 23.53381238298607
50 18743453 39059963 732118580672239 34 2.2164193609999074
50 18759523 52834591 991151725060093 56 6.632707443000072
50 18847817 32955073 621131185125641 59 4.468661321000582
50 19155967 44763947 857496691521749 21 15.014579185000002
50 19274813 58313389 1123979668371257 63 34.786017925000124
50 19307411 35349527 682507846444597 49 36.26469791599811
50 19578919 41539921 813306748525399 34 12.431553139002062
50 19754131 40735879 804701890166149 24 19.28438499299955
50 19804849 36680461 726450991355389 80 27.052878493999742
50 19813489 38413399 761103458539111 78 25.30967504200089
50 19964173 45329777 904971510079421 10 5.761110020997876
50 19967603 42745489 853524954392867 60 8.913444076002634
50 20008721 28154549 563336515821829 92 19.128410138000618
50 20286139 33645077 682528708687703 4 18.031619385998056
50 20342177 45384853 923226712844981 83 3.0954161870031385
50 20471441 49285099 1008936996357659 41 12.568852421994961
50 20785493 28425049 590828657014157 66 18.73629755199363
50 20912833 36303457 759208133563681 16 5.57856954500312
50 21081101 41924651 883817802120751 26 15.194266425998649
50 21084521 39558503 834072087232063 59 45.224720193000394
50 21088909 40655759 857385601876931 59 25.92526445099793
50 21104131 36212831 764240329304861 96 7.289271804998862
50 21194219 44532281 943826916083539 87 17.463012680003885
50 21275291 29790133 633793748503703 45 5.782045686995843
50 21536699 52090637 1121860369787263 57 2.6525948290072847
50 21632641 45466723 983565296105443 43 18.76188253700093
50 21959159 39317843 863386765974037 61 21.470028447001823
50 22058279 43186657 952623329183303 92 22.017588857008377
50 22086079 34667819 765676189191701 38 17.715230447996873
50 22230947 39633337 881086614280139 80 10.532686742997612
50 22485503 31237747 702396453881741 22 7.805468121005106
50 22702723 46079729 1046135323402067 85 34.584311903003254
50 22783759 36145601 823532662094159 65 16.65422194400162
50 22844963 38409473 877462989534499 74 13.475787572009722
50 22954721 31364447 719962130204287 18 20.215876011003274
50 23139931 48141101 1113981755404031 53 4.019219298003009
50 23181887 24971893 578895601702091 66 24.475790877011605
50 23332669 33200107 774647107395583 58 23.615846793996752
50 23346529 45449297 1061083330440113 15 2.2306659140012925
50 23366639 33150121 774606910213319 91 29.018128412993974
50 23432011 38350511 898629595607621 97 2.6692691829957766
50 23555039 38535421 907703344536419 2 24.245219586999156
50 23589299 29247721 689933235737579 67 25.02643695799634
50 23654933 23903129 565426914985357 84 15.665795553999487
50 23847931 36742241 876226428153371 73 20.737358972997754
50 23980331 25600669 613912516441439 97 8.199597876999178
50 24028457 45272389 1087825652373773 15 27.73617805399408
50 24433891 42466793 1037628991281563 75 11.379819915993721
50 24493159 28344053 694235396833427 29 21.201826265009004
50 24843031 28617049 710934235435519 90 17.941359097021632
50 24873403 31254617 777408684251651 40 7.276477948005777
50 24918493 41576741 1036029729571313 62 8.70150840500719
50 24946879 35719081 891079591698199 33 8.845979931007605
50 24964957 25462009 635657959818613 99 13.955991449998692
50 25146403 42327937 1064395361960611 4 21.513133950997144
50 25207423 26189767 660176535040441 3 3.5416637339803856
50 25392869 27760633 704922117126077 43 10.171267618017737
50 25616329 37649179 964433755843891 48 34.5554203770007
50 25744361 36730061 945591949936021 47 23.910720328975003
50 25982227 29721859 772240087399993 25 9.499842945981072
50 26039093 35473499 923697739496407 25 13.623835620994214
50 26078651 30928259 806567272498609 30 0.37399210399598815
50 26587063 38679961 1028386559944543 97 8.237678942008642
50 26724739 36614177 978504324024803 32 5.1029737280041445
50 27104227 36208561 981405056687347 13 0.3866862660215702
50 27352231 34269349 937343150067619 44 26.78384777501924
50 27457201 30153379 827927388032179 66 21.337645199993858
50 28174243 28426171 800885849313553 93 2.5855969699914567
50 28561069 32235793 920688708142717 74 0.10078470400185324
50 29303129 29684591 869851399385239 90 12.2941551390104
50 29597443 29895373 884826598331239 50 10.161118404997978
50 29778571 35939077 1070214356118967 90 33.16292897198582
50 30196633 35128633 1060766438492689 52 23.566654069989454
50 30324661 30714389 931403434247129 93 8.0742183989787
50 30342511 33101513 1004383022319143 27 28.800796169991372
50 30756569 30762271 946141910608199 39 0.786421490018256
50 31340233 34852633 1092289638883489 27 15.84245877500507
50 31712617 33885611 1074601403453987 45 28.669497474998934
50 33492631 33503773 1122129506196763 51 0.44046660797903314
51 23771417 63364157 1506255798900469 94 9.481619554979261
51 27518279 41200603 1133769688322237 34 19.60320710198721
51 28348009 58319761 1653249109705849 45 18.73037404002389
51 30656251 46643263 1429907577987013 15 9.737783499003854
51 30718657 46003747 1413173324807779 29 1.9474777590075973
51 33377711 40038197 1336383368427067 23 1.985157127986895
51 33863569 60584767 2051616437653423 9 17.882303608988877
51 35291129 53056889 1872437514037681 10 13.96116198200616
51 35294521 58804121 2075463283521041 45 9.202225054003065
51 39507283 56182837 2219631241101871 13 14.646063098014565
52 36899749 62424287 2303440521803963 26 26.79838987599942
52 43495597 82155131 3573386469458207 65 13.852430008992087
52 43832413 93854833 4113883802102029 16 39.417603662004694
52 44027147 80544791 3546157353441277 20 13.40776994000771
52 46612667 70322783 3277932466492261 27 46.56394052700489
52 47342429 50171311 2375231728854419 83 29.160509700999683
52 48703051 72775139 3544371306249089 63 38.609065593002015
52 51649177 73673227 3805161541484179 67 37.12117500200111
52 52004399 59920607 3116135154750193 57 30.157756714001152
52 54236789 78944969 4281721626264541 66 13.985458647002815
53 45911623 102592727 4710198604565921 92 44.65742706200399
53 48692261 95457139 4648023926501279 31 26.63408013099979
53 60593957 84991021 5149942271860097 50 41.69542064700363
53 67610671 108888581 7362030025647851 67 19.90861332500208
53 71802191 89783581 6446657831625971 68 34.99237432899827
53 72372119 103353121 7479884372033399 48 18.394191702012904
53 74917919 111367313 8343407334581647 77 2.402438720004284
53 78351971 89282441 6995455228041211 100 6.230219457997009
53 82667573 108479687 8967752444089651 29 27.977039417004562
53 83638967 97998457 8196489711073919 78 31.511303598002996
54 68874359 242999767 16736453189274353 82 40.46324308299518
54 69754411 246698027 17208275568247097 13 51.871081140998285
54 70101379 213140699 14941456920923921 92 48.648593531994266
54 80538781 140276651 11297710474302431 3 29.68095723199076
54 87526253 165825041 14514044492301373 63 42.173255760004395
54 88580201 182777653 16190481241048253 66 157.3989216319751
54 88691237 191754109 17006909127042833 17 66.00768027699087
54 91684097 162998399 14944361024760703 86 458.2794890560326
54 94944229 139639639 13257977862693331 23 22.734271083027124
54 101570831 140891321 14310448554657751 30 24.724468420026824
55 86626391 222671237 19289205640815667 76 24.527841396979056
55 96582799 204618859 19762662130406341 1 54.16174395795679
55 101602859 216303761 21977080530052699 28 13.215205650019925
55 104801231 253840331 26602779166247461 65 34.27576148201479
55 108917869 256361461 27922344025846609 54 20.598591084999498
55 121545401 240068239 29179190376618839 91 28.322827526018955
55 139718879 149752217 20923211887004743 4 118.00605141697451
55 157874033 165366427 26107064753290091 29 7.837217808002606
55 159115783 163626511 26035560417323113 67 43.15371388400672
55 163870873 169211639 27728859004690847 2 58.722856768989004
56 137637293 302457271 41629400028607403 83 11.707787655992433
56 139970489 408059831 57116334086327359 21 44.16115790500771
