# bitsize(pq) p q pq trialdiv
42 1163831 2351501 2736749760331 0.00291919708252
42 1165079 3686953 4295591514287 0.00292086601257
42 1168831 2491589 2912246462459 0.00292301177979
42 1169341 1898873 2220430052693 0.00293278694153
42 1178939 3533953 4166315015867 0.00295090675354
42 1179551 2068841 2440303470391 0.00295186042786
42 1198819 3478831 4170488700589 0.00299596786499
42 1200989 2102137 2524643413493 0.00301003456116
42 1204711 2437951 2937026387161 0.00301599502563
42 1208069 1841849 2225080679581 0.00302410125732
42 1210169 3249263 3932157355447 0.00302505493164
42 1210609 3578737 4332451220833 0.00303292274475
42 1215421 3554407 4320100910347 0.00304102897644
42 1225397 2023741 2479886150177 0.00306606292725
42 1242067 2762741 3431509425647 0.00310397148132
42 1242233 3200359 3975591561647 0.00311303138733
42 1243969 2595287 3228456574103 0.00311183929443
42 1246061 2602939 3243420773279 0.00311684608459
42 1259393 2233859 2813306387587 0.00315499305725
42 1262311 2277661 2875116534571 0.00315523147583
42 1263569 1963253 2480705629957 0.00316214561462
42 1268713 1895533 2404887359029 0.003173828125
42 1283297 2692727 3455568480919 0.00321507453918
42 1283873 3268477 4196309371421 0.00321292877197
42 1290161 3140741 4052061549301 0.00322794914246
42 1303223 2215471 2887252763033 0.00325608253479
42 1310797 3278791 4297829406427 0.00328302383423
42 1312681 2026751 2660477529431 0.00328493118286
42 1333313 2574589 3432732983357 0.00333619117737
42 1349927 3123181 4216066357787 0.00338101387024
42 1357001 2467051 3347790674051 0.00339484214783
42 1361741 2946479 4012341259939 0.00340604782104
42 1364101 2370317 3233351790017 0.00341296195984
42 1373417 1676473 2302496518241 0.0034511089325
42 1374209 2681321 3684695450089 0.00344109535217
42 1394389 1776461 2477077677329 0.00348901748657
42 1395743 2654303 3704724832129 0.003497838974
42 1398871 3049649 4266065546279 0.00355696678162
42 1404437 2589799 3637209538163 0.00351500511169
42 1415143 1827563 2586262986509 0.00354886054993
42 1421011 2462359 3499039224949 0.00355315208435
42 1425451 2804917 3998271742567 0.00360107421875
42 1432139 2879027 4123166848753 0.00360202789307
42 1438747 2447399 3521187969053 0.00361800193787
42 1439701 2033357 2927426106257 0.00363492965698
42 1445971 2848193 4118404480403 0.00363183021545
42 1460423 2768413 4043054018699 0.00366306304932
42 1462883 2099089 3070721613587 0.0036609172821
42 1472963 2488699 3665761545137 0.00368499755859
42 1474141 2245787 3310606693967 0.00369381904602
42 1481099 2864341 4242372590759 0.00370693206787
42 1489171 1890331 2815026105601 0.00372505187988
42 1489441 2431327 3621318118207 0.00373196601868
42 1500491 1792979 2690348852689 0.00375485420227
42 1527949 2775277 4240481716873 0.00395894050598
42 1535813 2533081 3890338729853 0.00450396537781
42 1536077 2288369 3515110988413 0.00478100776672
42 1555091 1862233 2895941778203 0.00472187995911
42 1587799 2469541 3921134730259 0.00484013557434
42 1606897 2190311 3519604174967 0.00485396385193
42 1616519 2706313 4374806384447 0.00506615638733
42 1669637 2606407 4351753564259 0.00524210929871
42 1721717 2384609 4105621853653 0.00530481338501
42 1729891 2042021 3532473749711 0.00515198707581
42 1736557 2509063 4357130916091 0.00527811050415
42 1737559 2358799 4098552431641 0.00534892082214
42 1750013 2191363 3834913737719 0.00548195838928
42 1758433 2434841 4281504764153 0.00568389892578
42 1762217 2332663 4110658393871 0.00559306144714
42 1814843 2036623 3696150995189 0.00573801994324
42 1816189 1973197 3583698686233 0.00574111938477
42 1827181 2350723 4295196401863 0.00613307952881
42 1851557 2090173 3870074449361 0.00624394416809
42 1861807 1903961 3544807917527 0.00584602355957
42 1874599 2118113 3970612511687 0.00606107711792
42 1893371 2205319 4175487040349 0.00628113746643
42 1930177 2018671 3896392334767 0.0062940120697
42 1971481 2168851 4275848538331 0.0075318813324
42 1978201 2097643 4149559480243 0.00624203681946
43 1163609 4118057 4791808187713 0.00392889976501
43 1164749 3786011 4409752526239 0.00436902046204
43 1171117 3954961 4631722061437 0.00381302833557
43 1185697 3938371 4669714679587 0.0034601688385
43 1196281 4029049 4819874766769 0.00349712371826
43 1197617 3680153 4407413795401 0.00349712371826
43 1220839 3914873 4779429638447 0.00385308265686
43 1282817 3572819 4583272951123 0.00410890579224
43 1366087 3969247 5422336726489 0.00418996810913
43 1390331 3878681 5392650433411 0.00412487983704
43 1390847 3377813 4698021077611 0.00413298606873
43 1427281 3847621 5491636348501 0.0042519569397
43 1501021 4132769 6203373057149 0.0044629573822
43 1504801 3287887 4947615645487 0.00446796417236
43 1506031 3159461 4758246209291 0.00466799736023
43 1510679 3623369 5473747457551 0.00465488433838
43 1535473 3504997 5381828258581 0.00467681884766
43 1550173 3587813 5561730841649 0.00477409362793
43 1588019 3901657 6195905447483 0.00491809844971
43 1598827 2759789 4412425167503 0.00422191619873
43 1607579 3323137 5342205255323 0.00407195091248
43 1614589 3897209 6292390782101 0.00405311584473
43 1652909 3915997 6472786685273 0.00415205955505
43 1667711 3163493 5275792074523 0.00419116020203
43 1670579 3720701 6215724955879 0.00419211387634
43 1671211 2992229 5000646019319 0.00419116020203
43 1695581 3648289 6185969510909 0.00426006317139
43 1701101 3386419 5760640747319 0.00426387786865
43 1706459 4136773 7059233516807 0.00427985191345
43 1732139 3337489 5780994858971 0.00434303283691
43 1741477 2707847 4715653270019 0.00435900688171
43 1763603 3074567 5422315584901 0.00442695617676
43 1771093 2626451 4651688980943 0.00443291664124
43 1774067 2498137 4431862413179 0.0044469833374
43 1780627 2741231 4881109931837 0.00446105003357
43 1787417 2948161 5269593090137 0.00447297096252
43 1816651 2647429 4809454540279 0.0045440196991
43 1869551 3686321 6891765111871 0.00468921661377
43 1895693 3048289 5778620119277 0.00474715232849
43 1904311 2521271 4801284099281 0.00477004051208
43 1908373 3253021 6207977444833 0.00482988357544
43 1923401 2569937 4943019395737 0.00481986999512
43 1937339 2616407 5068867320973 0.00485706329346
43 1943411 3385267 6578965125737 0.00486397743225
43 1952911 3112301 6078046858211 0.00489902496338
43 1954763 3130789 6119950498007 0.00491404533386
43 1955959 3541411 6926854718149 0.0048999786377
43 1973563 3081479 6081492939677 0.004958152771
43 1981787 3103847 6151163634589 0.00496387481689
43 1995317 3513299 7010145220783 0.0050048828125
43 1997081 3678217 7345697284577 0.0050060749054
43 2026109 2971541 6020665963969 0.00507807731628
43 2051587 2999303 6153331043861 0.00513386726379
43 2053643 2931193 6019623986099 0.00515007972717
43 2058949 3978659 8191855969391 0.00516510009766
43 2063597 3123227 6445081867519 0.00516700744629
43 2064679 4018739 8297406019781 0.00517296791077
43 2097917 2513293 5272680110681 0.00525498390198
43 2136853 3581873 7653936065669 0.00535488128662
43 2137441 3511307 7505211545387 0.00535082817078
43 2150657 3580127 7699625193439 0.00544095039368
43 2156719 3436981 7412602225339 0.00540900230408
43 2161919 3786847 8186856479393 0.00542998313904
43 2162351 2168549 4689164098699 0.00541400909424
43 2163043 3237539 7002936071177 0.00541114807129
43 2167073 3053291 6616704487243 0.00542712211609
43 2179367 2900647 6321574350449 0.005450963974
43 2179909 2665891 5811399783919 0.00545787811279
43 2180083 2603299 5675407893817 0.00545191764832
43 2188811 2510803 5495673225233 0.00547790527344
43 2207357 3582989 7908935850073 0.00552892684937
43 2213677 3869683 8566228254391 0.0055410861969
43 2214713 2285981 5062791838453 0.00553703308105
43 2219209 2363171 5244370351739 0.00555610656738
43 2229299 2821319 6289563625381 0.00558304786682
43 2235049 3491087 7802750508263 0.0055980682373
43 2250581 3247781 7309394210761 0.00562691688538
43 2267533 3136781 7112754431273 0.00567698478699
43 2273311 2871013 6526705434043 0.00568509101868
43 2316679 3608477 8359682887883 0.00646686553955
43 2317079 3396677 7870368946483 0.00580596923828
43 2324957 2872729 6678971397653 0.00582981109619
43 2328829 2518067 5864147453543 0.00582695007324
43 2345477 3470947 8141026356719 0.00587511062622
43 2353709 2623979 6176082988111 0.00588798522949
43 2357483 3072467 7243288720561 0.00590395927429
43 2371679 3003191 7122605027689 0.00593209266663
43 2388163 3197419 7635957751297 0.00598096847534
43 2392307 3371257 8065081719899 0.00598216056824
43 2393561 2571461 6154948762621 0.00599217414856
43 2425769 2468729 5988566277601 0.00606393814087
43 2481107 3338441 8283029334187 0.00621104240417
43 2511791 2809309 7056397062419 0.00628209114075
43 2516929 3199117 8051950351693 0.00630187988281
43 2577439 2853853 7355632022467 0.00644493103027
43 2615219 2620573 6853372300487 0.00654602050781
43 2620301 3087869 8091146228569 0.00655508041382
43 2661137 3012809 8017497503833 0.0066659450531
43 2694689 3204307 8634610825523 0.00674700737
43 2717653 3100633 8426444574349 0.00681710243225
44 2109103 8136281 17160254665943 0.00527811050415
44 2110259 4655111 9823489883749 0.00531792640686
44 2126867 7059113 15013794488971 0.00532102584839
44 2142377 5810647 12448596487919 0.00536489486694
44 2148907 5437171 11683974822097 0.00538301467896
44 2162089 4836157 10456201851973 0.00542306900024
44 2162231 6527789 14114587737259 0.00541305541992
44 2170387 5986163 12992290355081 0.0054349899292
44 2177449 6307559 13734388036991 0.00545215606689
44 2179141 7242943 15783394051963 0.00546097755432
44 2188673 4858517 10633704977941 0.00547504425049
44 2231219 5412479 12076425981901 0.00558304786682
44 2234129 4784543 10689286268047 0.0055980682373
44 2267011 4191527 9502237815797 0.00568294525146
44 2278063 7548587 17196156746981 0.0057168006897
44 2281109 4868623 11105859742907 0.00571012496948
44 2281711 5654309 12901499042699 0.00571799278259
44 2282017 5002229 11415171615893 0.0057168006897
44 2293199 6516989 14944752657811 0.00575089454651
44 2323787 6463129 15018935149523 0.00581812858582
44 2339677 4840267 11324661373759 0.00586605072021
44 2341873 5193763 12163133338099 0.00586199760437
44 2349353 4677083 10988118977299 0.00595092773438
44 2350541 4269691 10036083752831 0.00588607788086
44 2354633 6024913 14186458971929 0.00590300559998
44 2357189 6643213 15659308608257 0.00589895248413
44 2360363 5735633 13538175914779 0.00593090057373
44 2374903 5531633 13137091806599 0.00595092773438
44 2403119 3946673 9484324873087 0.00602316856384
44 2420689 6224353 15067222839217 0.00605511665344
44 2428103 5031857 12217867077271 0.00608801841736
44 2473907 5718071 14145975873397 0.00619006156921
44 2475367 4023023 9958458374441 0.00620317459106
44 2485421 4174453 10375273149713 0.00621509552002
44 2494543 6903317 17220621099131 0.00625801086426
44 2509561 3808223 9556967920103 0.00630021095276
44 2549069 4928213 12562354983697 0.00638198852539
44 2555957 5016607 12822231777899 0.00640797615051
44 2559397 5352197 13698396945209 0.00641489028931
44 2565089 4348913 11155348898257 0.00642704963684
44 2570849 6596053 16957456258997 0.00643587112427
44 2576789 3439439 8862708581371 0.00645089149475
44 2590547 6599231 17095618069357 0.00648212432861
44 2624483 3755197 9855450688151 0.00657200813293
44 2634419 5857409 15430869560371 0.00658917427063
44 2642987 5112109 13511237629583 0.00661492347717
44 2645723 6326549 16738296199927 0.00662899017334
44 2648363 5406041 14317158960883 0.00663113594055
44 2655827 5764397 15309241191319 0.00668096542358
44 2682679 4976161 13349442615319 0.00673198699951
44 2685649 4641251 12464771106899 0.00673913955688
44 2687141 4949683 13300496126303 0.00672793388367
44 2712553 4782443 12972630106979 0.00680804252625
44 2749007 4099717 11270150731019 0.00692105293274
44 2766193 3868987 10702364756491 0.00692415237427
44 2780399 5061827 14073898728973 0.00695705413818
44 2790089 5924327 16529399595103 0.00698018074036
44 2809507 4217341 11848649060887 0.00702905654907
44 2811959 3568241 10033747394119 0.00703620910645
44 2822311 5899507 16650243500677 0.00705599784851
44 2832589 4076587 11547295493743 0.00708603858948
44 2853079 4502609 12846299183111 0.00716400146484
44 2854043 3597241 10266680495363 0.00714302062988
44 2855063 5376323 15349740873349 0.00760817527771
44 2914447 5609663 16349065501361 0.00728797912598
44 2919353 4139599 12084950759447 0.0073070526123
44 2950943 5740103 16938716767129 0.00737500190735
44 2962039 3972329 11766193418831 0.00740599632263
44 2969003 3587249 10650553042747 0.00742292404175
44 2983441 3359639 10023284737799 0.00745487213135
44 2991199 4411577 13195904710823 0.00747919082642
44 3000797 5811307 17438552611679 0.0075089931488
44 3002677 5173211 15533481685847 0.00750684738159
44 3005267 3662831 11007785130877 0.00751280784607
44 3007811 4512043 13571372567873 0.00751900672913
44 3011209 4010857 12077528696113 0.00754308700562
44 3023729 5665571 17131151334259 0.00756788253784
44 3044033 3352841 10206158647753 0.00762104988098
44 3064363 5197513 15927066529219 0.00767588615417
44 3096983 5226367 16185969750761 0.00775694847107
44 3099461 4715467 14615406063287 0.00774788856506
44 3198667 4068343 13013274498781 0.00800204277039
44 3234857 5083123 16443176018411 0.00809192657471
44 3267623 3620819 11831471443237 0.00816893577576
44 3276989 3913171 12823418322119 0.00819611549377
44 3282341 5191651 17040768934991 0.00820779800415
44 3312151 4540687 15039440987737 0.0082790851593
44 3318221 4426777 14689024403717 0.00830912590027
44 3393791 5029991 17070738185881 0.00849103927612
44 3411943 4472107 15258574173901 0.00854110717773
44 3441811 4958381 17065810267991 0.00860595703125
44 3585917 4852919 17402164741723 0.00897288322449
44 3646187 4788457 17459609663459 0.00912094116211
44 3682643 3753367 13822310708981 0.00921201705933
44 3709681 4093253 15184662882293 0.00927495956421
44 3723739 4724221 17591765982319 0.00931191444397
44 3741407 3809599 14253260365793 0.00936198234558
44 3800887 3926759 14925167235233 0.00951504707336
44 3859099 4011649 15481350644251 0.00966095924377
44 4032683 4106057 16558426260931 0.0100879669189
45 2466119 8088499 19947201065381 0.00618004798889
45 2538127 7591531 19268269802437 0.00634789466858
45 2681197 7334189 19664405544233 0.0067150592804
45 2724599 7618153 20756412045647 0.00698304176331
45 2759879 7835537 21625134020023 0.00702714920044
45 2813131 6480191 18229626188021 0.00704717636108
