#bitsize(pq) p q pq mean
32 52147 57901 3019363447 0.8056473124073819
32 52369 64333 3369054877 1.036431277403608
32 52967 64067 3393436789 0.7960514495964162
32 53087 58937 3128788519 0.9166446666116826
32 54941 67523 3709781143 2.339175646402873
32 55147 56597 3121154759 0.9165548791876063
32 56123 66137 3711806851 4.1829346199985595
32 57527 58417 3360554759 0.7355636912048794
32 57947 66067 3828384449 3.742273217404727
32 58363 64439 3760853357 0.3751919072121382
32 60037 63809 3830900933 0.5455940270097926
32 60397 65809 3974666173 2.449218168202788
32 61027 65617 4004408659 2.6394760104012676
32 61837 64577 3993247949 0.1949251156183891
32 61871 65479 4051251209 0.40577854979783295
33 36847 130927 4824267169 2.8200206668232566
33 37423 128021 4790929883 1.697807375784032
33 38219 115327 4407682613 2.4391765101929197
33 38371 115571 4434574841 3.080237634992227
33 39023 124909 4874323907 4.213452667393722
33 39163 111317 4359507671 2.8406428259797396
33 39541 119489 4724714549 2.4292343095759863
33 40883 126001 5151298883 1.6276447527925484
33 42697 102701 4385024597 3.261072832602076
33 42839 127609 5466641951 2.5091414228081703
33 43853 109943 4821330379 2.088785017793998
33 43987 115769 5092331003 3.6417977308272382
33 44053 112153 4940676109 2.439258488395717
33 44879 110183 4944902857 2.3090661977999845
33 46817 101839 4767796463 3.0709580631926654
33 47543 113117 5377921531 2.8105500595993362
33 47917 101293 4853656681 2.4796967192087322
33 48563 103889 5045161507 2.0989391055889426
33 49121 130829 6426451309 2.058424940588884
33 49559 114319 5665535321 1.8280820434214546
33 49711 129919 6458403409 1.6583106379839592
33 49787 112339 5593021793 2.158733212784864
33 49807 127583 6354526481 1.4371003546053545
33 50497 100913 5095803761 1.0967311340151356
33 51193 113149 5792436757 1.637369712011423
33 52051 85601 4455617651 2.6196200563921592
33 52387 95467 5001229729 2.880336480785627
33 53569 110951 5943534119 2.2695812014047987
33 53923 128591 6934012493 1.2467859217897057
33 54083 98873 5347348459 2.820118277403526
33 54367 100357 5456109019 1.848418634594418
33 54493 119069 6488427017 1.688191424391698
33 54667 81677 4465036559 2.6394656480289997
33 54673 95063 5197379399 3.0006862202077174
33 54751 126323 6916310573 1.6083558356040157
33 55207 123863 6838104641 1.3669966980116441
33 56113 98251 5513158363 1.848299360566307
33 56443 103231 5826667333 2.118572562397458
33 57367 78017 4475601239 3.792123391001951
33 58427 100459 5869517993 2.208572402386926
33 58439 111857 6536811223 1.4076002568006516
33 58771 79613 4678935623 2.930056225985754
33 59387 86209 5119693883 3.361188081209548
33 59513 112207 6677775191 1.6375897950027138
33 59879 90439 5415396881 2.509506246598903
33 60013 81293 4878636809 2.0685606070095672
33 60647 95891 5815501477 2.4187333358102476
33 60757 116411 7072783127 1.4877951356000267
33 61283 114217 6999560411 1.3270376842003315
33 61543 94841 5836799663 0.8968960038153455
33 61651 102881 6342716531 1.7883765802136622
33 61651 107467 6625448017 1.567309637600556
33 61843 116447 7201431821 1.6579366399906577
33 61933 72383 4482896339 3.942408221587539
33 62141 93949 5838084809 1.9582309118122794
33 62347 79967 4985702549 2.9499644797877407
33 62383 90659 5655580397 2.8000034196069463
33 64217 67433 4330344961 2.8003753206110558
33 64231 77659 4988115229 2.6700641044182705
33 64663 84263 5448698369 1.9586728022084572
33 65413 103619 6778029647 0.8160058350069448
33 65809 117773 7750523357 3.2109920320101084
33 65993 110771 7310110603 3.993321042798925
33 66067 106591 7042147597 3.3116682274034246
33 66529 99679 6631544191 4.033287632209249
33 66629 66821 4452216409 3.1312025283812543
33 67453 87473 5900316269 4.513517607585527
33 68207 71987 4910017309 4.5445806060102765
33 68227 104761 7147528747 3.3920269427937457
33 68281 110977 7577620537 1.6879629777860827
33 69653 77719 5413361507 4.454372232418973
33 70321 117259 8245770139 2.549738169205375
33 70937 113779 8071140923 3.08041174338432
33 70979 85853 6093760087 4.424071117385756
33 71537 93419 6682915003 2.429373056197073
33 71947 97213 6994183711 3.020974401209969
33 72043 92927 6694739861 4.443056188593618
33 73433 79259 5820226147 5.636639384797308
33 73571 108869 8009601199 2.2792058716062455
33 73597 91801 6756278197 4.373342584178317
33 73999 94219 6972111781 3.1113468661904333
33 75289 97453 7337138917 2.5501054735970685
33 75983 84499 6420487517 2.4899195490055717
33 76003 84719 6438898157 3.512124270980712
33 76847 81463 6260187161 3.8726631153956985
33 77269 84319 6515244811 2.870225933007896
33 77489 106103 8221815367 3.4014281280105934
33 77587 86131 6682645897 2.2090064773918128
33 78137 86077 6725798549 3.962947534385603
33 79139 98887 7825818293 3.18112753740279
33 79769 101531 8099026339 2.8201230514096096
33 80141 95419 7646974079 2.158935751824174
33 82013 87973 7214929649 4.202916800207459
33 82231 85361 7019320391 2.950635312392842
33 82591 87383 7217049353 2.289655628998298
33 83431 85661 7146782891 4.093604997987859
33 84631 90679 7674254449 1.887960131408181
33 84871 92683 7866098893 3.3615227021859027
33 88069 94397 8313449393 3.470853288809303
33 89459 93901 8400289559 3.040613452787511
34 65587 251561 16499131307 6.067978945793584
34 66083 233183 15409432189 6.307744902791455
34 66301 154501 10243570801 6.970513279002626
34 66751 238031 15888807281 4.864620067400392
34 66931 205847 13777545557 6.1163583342102354
34 67181 151901 10204861081 6.799467527784873
34 67213 227977 15323018101 7.740887721593026
34 67547 131101 8855479247 4.473588367411867
34 67939 154211 10476941129 7.822057295788545
34 68737 182593 12550895041 5.475309300597291
34 68947 141619 9764205193 7.00865293238312
34 69911 155719 10886471009 7.241710725985468
34 70207 131311 9218951377 5.236719117814209
34 70271 185467 13032951557 8.612087072606665
34 70571 231041 16304794411 5.727338704408612
34 70949 168677 11967464473 5.876565536402632
34 71263 166081 11835430303 6.327970431989525
34 71437 221401 15816223237 5.365032285393681
34 71821 233509 16770849889 5.266298633208498
34 72379 166189 12028593631 5.887091328599491
34 72559 127973 9285592907 2.498822825017851
34 72739 170327 12389415653 6.056665014580358
34 73019 168227 12283767313 6.7395030610030515
34 73607 177481 13063843967 5.997394968406297
34 73727 150967 11130344009 4.433345692569856
34 74357 151561 11269621277 6.407900093798526
34 74861 185831 13911494491 3.261536275979597
34 74887 184447 13812682489 5.245084223605227
34 74923 134353 10066129819 8.843221390421968
34 75703 153641 11631084623 6.347756383998785
34 76603 180097 13795970491 9.164247520407661
34 77267 120233 9290043211 2.379394080606289
34 77267 204797 15824049799 6.127964248799254
34 77359 186283 14410666597 6.477434521215036
34 77801 152461 11861618261 7.39054949299898
34 78283 208309 16307053447 4.894182815821841
34 79601 214141 17045837741 6.256947620783467
34 80897 199373 16128677581 5.616732785210479
34 80929 173209 14017631161 5.776803411194123
34 81049 121157 9819653693 2.9601513083907776
34 81331 126491 10287639521 2.369727797002997
34 81439 145069 11814274291 5.976727140590083
34 81703 155461 12701630083 5.665610551577993
34 82307 159707 13145004049 4.7437192251905795
34 82471 160033 13198081543 4.944791875395458
34 82493 117977 9732276661 3.130818047991488
34 83117 123049 10227463733 1.9383132777991705
34 83203 158261 13167789983 5.97732157058781
34 84431 103561 8743758791 3.1206171499798074
34 84761 130147 11031389867 2.499314854014665
34 84967 128393 10909168031 2.589637084584683
34 85243 126757 10805146951 1.1468402616097593
34 85571 137849 11795876779 7.6310267126071265
34 88817 124171 11028495707 1.3977067428058945
34 89867 154127 13850931109 4.292618799814955
34 89867 164431 14776920677 6.968233568407595
34 90599 100673 9120873127 2.609356294607278
34 90631 123059 11152960229 1.0162550304085016
34 90793 121531 11034164083 1.667689060221892
34 90847 170497 15489140959 6.938449686812237
34 90907 145601 13236150107 8.032712462171911
34 91081 160877 14652838037 6.1380815915996205
34 91309 126823 11580081307 1.6677867735968903
34 91433 156899 14345746267 7.098340821394231
34 91753 152567 13998479951 4.904005897801835
34 91943 99709 9167544587 2.7396109085995706
34 92189 158573 14618686297 7.1491006248164926
34 92461 171439 15851421379 8.522084552620072
34 92593 146777 13590522761 6.809269394993317
34 93529 150967 14119792543 8.471053144789767
34 93703 133321 12492577663 8.24201520079514
34 94597 155137 14675494789 4.223491762590129
34 94723 115613 10951210199 2.118226480996236
34 95003 120847 11480827541 2.5392430077772588
34 95063 170299 16189133837 8.50285758441314
34 95191 109913 10462728383 2.129189797595609
34 96001 111829 10735695829 1.6576117241987958
34 96263 160001 15402176263 6.1773466253886
34 97303 167269 16275775507 7.219238617410883
34 97849 105137 10287550313 1.527525902807247
34 98101 132383 12986904683 6.578802400000859
34 98227 137507 13506900089 5.995940486795734
34 98939 137363 13590557857 4.223103269585408
34 100297 153077 15353163869 7.120177422009874
34 103141 115637 11926915817 1.1964879344101065
34 103903 154643 16067871629 6.72937923000427
34 104047 108863 11326868561 1.6777454617782497
34 104701 112459 11774569759 1.778095048596151
34 108089 130783 14136203687 1.2569290512008593
34 109049 131779 14370368171 7.620831016998272
34 109363 154073 16849885499 5.966282061405946
34 109751 120721 13249250471 1.3068718952010385
34 113749 149717 17030159033 5.456374752812553
34 114553 134263 15380229439 5.90611416019965
34 117503 135389 15908613667 5.354972638806794
34 118901 132851 15796116751 5.205641364201438
34 119233 126097 15034923601 0.9163131937966682
34 124153 133153 16531344409 6.607807549007703
34 125821 132367 16654548307 4.985872325219679
34 130279 130483 16999194757 0.1751501431921497
35 69847 262079 18305431913 6.188540717400611
35 73637 255947 18847169239 5.045383203017991
35 73643 260171 19159772953 6.4402912554098295
35 75937 228421 17345605477 7.511786069604568
35 76961 258691 19909118051 4.805585430609062
35 77383 238079 18423267257 4.223793340206612
35 80363 214733 17256588079 6.458983619406354
35 81331 218987 17810431697 3.522398531599902
35 81707 230507 18834035449 4.043288960808423
35 82007 261281 21426870967 4.052818857994862
35 82457 231109 19056554813 5.055531456205062
35 82487 232459 19174845533 3.772570628998801
35 83077 228793 19007436061 7.110495434585028
35 83101 233939 19440564839 5.27661574339727
35 84731 254537 21567174547 5.38548504859209
35 87013 249143 21678679859 4.094000390800647
35 87557 245561 21500584477 6.950979657215067
35 87701 259009 22715348309 4.034182881994639
35 88211 229693 20261449223 6.760938052786514
35 90947 191677 17432448119 6.2392456119996496
35 91079 250979 22858916341 3.9529428501962682
35 93407 224473 20967349511 5.9295406204182655
35 93419 217429 20311999751 4.355884922388941
35 96763 207443 20072807009 6.130511030193884
35 97553 203821 19883350013 8.446668571990449
35 97871 181523 17765837533 8.305966103810352
35 98639 250451 24704236189 5.068484926596284
35 99173 256651 25452849623 4.346188981994056
35 102217 205171 20971964107 5.979233923007269
35 102913 201037 20689320781 4.818080009007827
35 102913 203969 20991061697 4.6658660562010486
35 103979 171007 17781136853 7.4422704197932035
35 104087 182681 19014717247 5.707722245983314
35 104369 187081 19525456889 5.827100776997395
35 107183 189151 20273771633 4.104538741405122
35 107747 242393 26117118571 0.7062154381885193
35 109471 202751 22195354721 4.192997827194631
35 109517 255313 27961113821 2.2195970457978547
35 111317 207833 23135346061 2.9913684139959513
35 111751 181721 20307503471 5.546502530795988
35 112289 199909 22447581701 4.093286642211024
35 112501 177209 19936189709 5.3764829284045845
35 113117 176261 19938115537 5.646673824207392
35 114203 211943 24204526429 3.8631564775947482
35 114299 249367 28502398733 2.2392099200049413
35 117877 210101 24766075577 3.5821371430065483
35 118571 152311 18059667581 3.9429715511971155
35 118903 170707 20297574421 5.486838089022785
35 120277 226099 27194509423 2.3697386609972453
35 120647 179593 21667356671 5.138933517795522
35 121229 247001 29943684229 2.158671815984417
35 121453 160907 19542637871 4.072609745990485
35 122743 222127 27264534361 2.45949034699006
35 123379 164839 20337670981 3.912240359990392
35 123787 232633 28796941171 1.7179132496006786
35 124171 171707 21321029897 4.002518622018397
35 124739 199403 24873330817 4.043895520211663
35 124951 251219 31390065269 1.5473738106084056
35 125017 165479 20687688143 4.072955432813615
35 125117 259991 32529293947 1.2772298422059976
35 125329 156733 19643190157 6.389261959213764
35 126211 239383 30212767813 1.6379481957876123
35 126337 226313 28591705481 2.399321634194348
35 126443 231079 29218321997 1.3068705182056874
35 126923 260713 33090476099 0.795867839793209
35 127219 247249 31454770531 1.4174971839995123
35 128119 212633 27242327327 2.3594063397846186
35 128563 242533 31180770079 1.5179646958014927
35 129229 243301 31441544929 1.0964859499945305
35 129401 144719 18726783319 5.6664518709876575
35 129803 136993 17782102379 2.9705973213887775
35 130099 195809 25474555091 3.3415706473984756
35 131009 250721 32846707489 0.5957059933920391
35 134731 169777 22874224987 5.675609279004857
35 134887 156719 21139355753 8.653419076802674
35 134951 190837 25753643987 5.466853714804165
35 136067 139969 19045161923 4.935074996622279
35 137183 172993 23731698719 4.082774101186078
35 139609 149497 20871126673 8.413737774803304
35 142939 221603 31675711217 3.592017446574755
35 143261 183059 26225215399 4.55444473180687
35 144701 184369 26678378669 6.438230651803314
35 146309 196871 28803999139 6.920479681610596
35 146849 151121 22191967729 8.212712323409505
35 147163 156887 23087961581 5.406656322209164
35 148139 210247 31145780333 6.5786105076200325
35 148927 166987 24868872949 8.774947893817444
35 149921 207061 31042792181 8.874124373798258
35 150551 208283 31357213933 5.847557518596295
35 151241 175993 26617357313 3.2313717801938764
35 151343 186113 28166899759 6.459005757211708
35 151703 179657 27254505871 5.475578624603804
35 151769 170749 25914404981 8.582324504596182
35 154883 182587 28279622321 7.149938180192839
35 155381 165083 25650761623 5.346067074418533
35 155893 160117 24961119481 5.9675987779977735
35 160073 173053 27701112869 5.446572382783051
35 160169 170207 27261884983 7.652308431593701
35 168601 179233 30218863033 5.326528433396016
35 174257 179903 31349357071 5.577195500372909
36 131249 484327 63567434423 14.457309528021142
36 131561 404513 53218134793 12.410991727979853
36 131759 449921 59281141039 14.346318921004421
36 132961 410411 54568656971 13.282629310793709
36 133073 290621 38673808333 14.91532082860358
36 133451 487381 65041481831 15.298551559599582
36 134471 433117 58241676107 17.512303006218282
36 134789 418289 56380756021 21.144573948800097
36 135701 503717 68354900617 13.502286810812075
36 136193 402869 54867937717 17.24524907800369
36 136277 499637 68089031449 15.907863487384748
36 136361 319811 43609747771 20.8334050919977
36 137191 422249 57928762559 15.709763815195766
36 140009 396031 55447904279 16.63139440440573
36 140143 485647 68060027521 14.073106061806902
36 142057 476087 67631490959 8.623297280620317
36 143111 321301 45981707411 14.344170214200858
36 144073 340283 49025592659 25.530702596798072
36 144161 307423 44318407103 14.386667871789541
36 144709 335411 48536990399 14.137125897593796
36 145361 441479 64173828919 8.033233517990448
36 145679 254279 37043110441 5.114964598196093
36 148091 427913 63370064083 11.82163845099276
36 148633 361843 53781810619 12.229483332601376
36 148691 294337 43765262867 10.245250491402112
36 148991 260959 38880542369 4.123175783583429
36 149033 252319 37603857527 5.2460371914086865
36 149519 322627 48238866413 11.048859592177905
36 149561 392593 58716601673 17.511527256586124
36 151673 412073 62500348129 17.174449253617787
36 154291 313129 48312986539 11.861310315399896
36 155443 434927 67606357661 15.057083902403246
36 156307 415963 65017928641 16.521002004598266
36 157321 289319 45515954399 20.0883208438172
36 157457 371669 58521885733 15.571099159412551
36 157679 429851 67778475829 11.720802727213595
36 158371 308663 48883267973 14.075629320181907
36 160009 425291 68050387619 16.88372356861364
36 160367 399769 64109755223 23.021573178796096
36 161123 400429 64518321767 17.30780487479642
36 161683 277301 44834857583 35.304680906597056
36 162119 350213 56776181347 17.48631628839066
36 162529 271003 44045846587 19.11982412179932
36 162881 282313 45983423753 23.47122361061629
36 163307 292933 47838009431 27.630068626615685
36 166781 369647 61650096307 23.55947497820016
36 166849 247391 41276940959 1.988630131201353
36 168089 285709 48024540101 21.775314197398256
36 168409 217717 36665502253 6.108681806002278
36 169627 378439 64193472253 17.556272216408978
36 169919 398303 67679247457 8.103085133212153
36 170887 251197 42926301739 3.803958143806085
36 171179 328777 56279718083 15.198442169802728
36 171889 345817 59442138313 10.668669651821256
36 172999 352097 60912428903 16.670429082401096
36 173347 305857 53019393379 16.902218462992458
36 173993 312311 54339927823 14.774446144024841
36 174673 379319 66256787687 16.16783600760391
36 176089 253423 44625002647 2.80018079681322
36 176321 240853 42467441813 4.954283396014944
36 176357 362339 63901019023 14.645758295385168
36 176777 365537 64618534249 15.869712914992125
36 176923 270379 47836263817 20.20980232299771
36 177433 318377 56490586241 11.628131619794294
36 177883 215953 38414367499 3.3807938650017606
36 177949 254929 45364360621 1.9086452215909957
36 178103 195787 34870252061 4.364351524005178
36 180361 298777 53887718497 13.484755328192842
36 180679 259691 46920710189 4.052655703795608
36 181889 234007 42563299223 4.272936910996213
36 183587 298373 54777403951 13.572801596391946
36 184903 228197 42194309891 4.283436351595446
36 185099 370661 68608980439 12.972765683196485
36 187349 214561 40197788789 3.632137416000478
36 187361 246319 46150574159 3.552125257602893
36 189473 246713 46745452249 2.0987119493773205
36 189743 267863 50825129209 11.970137823803816
36 192103 282559 54280431577 10.839446488779505
36 194269 295007 57310714883 14.758652980194892
36 195341 215297 42056331277 4.864478207798674
36 195359 322271 62958540289 17.810968397604302
36 195407 345953 67601637871 18.41503996219253
36 198013 259949 51473281337 2.7798119982122445
36 199933 279709 55923059497 11.851617866999003
36 203869 228509 46585901321 3.5014383052010087
36 205703 326113 67082422439 11.628102452587337
36 206303 234743 48428185129 3.852197355800308
36 209837 290107 60875182559 12.58100617841119
36 210671 227629 47954829059 4.7143372452119365
36 211093 300301 63391438993 11.849570344400126
36 211129 280013 59118864677 12.752098231809214
36 216133 226669 48990650977 3.69197702818783
36 216649 297113 64369234337 16.130632467987017
36 217081 235349 51089796269 2.5293420094065366
36 219787 294397 64704633439 17.199641420983244
36 222793 306689 68328162377 11.229130416980478
36 225167 246899 55593507133 2.860026472795289
36 235181 241013 56681678353 1.6681971338111907
36 242509 257611 62472985999 1.0368401222047396
36 252017 265819 66990906923 14.405836597003509
37 140603 514793 72381440179 17.30975990581792
37 143831 483467 69537542077 15.779883677617182
37 155009 495791 76852067119 13.765093133412302
37 159571 454721 72560284691 13.132462762796786
37 165877 506731 84055018087 13.273682453203946
37 170021 404497 68772984437 12.270614466397092
37 173183 429733 74422450139 11.450555032980628
37 173183 464351 80417699233 10.137491144193337
37 176503 396919 70057394257 12.961853607394733
37 176713 417457 73770078841 14.91754911459284
37 181751 515839 93754254089 6.969038574805017
37 184553 490453 90514572509 12.642529809393455
37 185177 427423 79148908871 14.746217636414803
37 185359 372443 69035662037 13.46399934560759
37 188273 371417 69927792841 11.780744594999124
37 188563 486869 91805479247 6.199017484392971
37 189223 416011 78718849453 13.042983330995776
37 191749 463231 88824081019 7.952762426587287
37 192239 509867 98016322213 6.6576555340085175
37 193513 363829 70405641277 13.693544860184193
37 198427 412949 81940231223 9.323595691996161
37 198571 363541 72188699911 8.223035087005702
37 198959 357563 71140376917 16.219641643797512
37 200351 491707 98513989157 9.012971991405356
37 201589 345673 69683874397 15.849489656381774
37 203843 339341 69172287463 15.55945990519831
37 204487 462437 94562354819 8.83213558618445
37 205399 381791 78419489609 10.767895312188193
37 205417 479569 98511625273 10.468320935184602
37 205589 489457 100626975173 10.357330094801728
37 208231 343411 71508815941 12.322423123393673
37 210229 471533 99129911057 8.873013293021359
37 210599 386537 81404305663 10.718139424582478
37 211333 506873 107118991709 6.03739840980852
37 214009 334897 71670972073 10.137435198400635
37 214691 508727 109219108357 6.177310691785533
37 215471 434689 93662873519 11.207611604989506
37 216841 399499 86627762659 10.00491819960298
37 219889 337219 74150748691 10.185924223193433
37 220919 333299 73632081781 9.826869887614157
37 222713 336983 75050494879 6.387754695583135
37 223637 398921 89213495677 12.773898343381006
37 224153 364349 81669921397 14.225768896378577
37 225871 494381 111666330851 7.280105378990993
37 226241 368957 83473200637 15.668077359395102
37 231289 511559 118317969551 6.036579286388587
37 233071 310567 72384161257 12.391559220803902
37 233911 331523 77546876453 13.833331681985873
37 236287 352333 83251707571 14.204361372592393
37 237487 473719 112502104153 4.002438816986978
37 238471 387791 92476907561 10.699156219803262
37 240587 288907 69507268409 15.7192393518053
37 240893 364271 87750334003 10.549067628209013
37 241271 304981 73583070851 15.148417097004131
37 242659 366683 88978930097 11.65238804401597
37 243109 506173 123055211857 4.77406718803104
37 243623 327923 79889585029 15.926934938807971
37 243707 291791 71111509237 14.347075957409107
37 246329 289511 71314955119 10.44529002099298
37 246979 386977 95575192483 7.1295238572056405
37 251081 374893 94128509333 10.387276652583386
37 251707 311419 78386342233 10.806636200600769
37 253417 468893 118825457381 4.113089866412338
37 253909 333449 84665702141 10.075191025598906
37 254987 388621 99093302927 10.31582314859843
37 260047 347993 90494535671 10.566399081191047
37 261229 300397 78472407913 10.34628621537704
37 261721 498761 130536227681 3.271203123405576
37 262187 291649 76466576363 13.352660039591138
37 263957 457547 120772733479 9.563960926793516
37 267763 434437 116326154431 15.756216662796215
37 269341 342691 92300736631 22.68085983559722
37 270761 294053 79618084333 18.173452273209115
37 271451 465209 126281448259 10.697566453600302
37 273803 338369 92646447307 15.468078376795166
37 273857 497711 136301641327 11.03002338418737
37 274693 494471 135827722403 16.370937405608128
37 277639 482281 133900014559 7.069057623809203
37 278809 438133 122155423597 10.898998733190819
37 279553 383611 107239605883 12.95271388539113
37 281357 317693 89385149401 18.845425519009588
37 282143 286619 80867544517 14.345571088197175
37 282767 398471 112674449257 20.538482873991597
37 284423 440941 125413762043 16.963181126187557
37 284741 404291 115118223631 13.37765854120953
37 286421 417181 119489399201 17.251316289580426
37 289511 323567 93676205737 9.855168707983102
37 292267 348209 101769999803 13.375074774015228
37 297133 436741 129770163553 10.8281726840185
37 297809 350029 104241786461 12.731821832805872
37 299857 303689 91063272473 16.008628154406324
37 301319 445363 134196333797 14.1953449646011
37 303089 389981 118198951309 19.083792473818175
37 306209 430981 131970261029 12.47272959400434
37 306853 358931 110139054143 16.28097136517754
37 312353 425149 132796565597 10.017026195197833
37 316423 331259 104817966557 12.561744056583848
37 323879 383729 124281764791 15.278258654207457
37 327251 377123 123413878873 9.124343659786973
37 327277 366347 119896947119 11.711117109609768
38 262153 655069 171728303557 22.75107145621441
38 262193 635147 166531097371 16.741625023190863
38 263647 626011 165045922117 22.223734103806784
38 265547 778643 206766312721 21.10419675661251
38 266417 906263 241443869671 18.8259564569802
38 268813 627059 168561610967 37.112464107002594
38 272417 649093 176823967781 23.08175516119227
38 275059 921169 253375823971 19.73988939600531
38 281063 858101 241180441363 23.577172508789225
38 282913 780851 220912898963 25.19842084859265
38 283501 917771 260188996271 14.435829057800584
38 284293 612217 174049007581 24.261415546003263
38 284467 483629 137576490743 12.835606895200907
38 285553 715903 204428249359 19.535122432780916
38 286063 729947 208810828661 19.53924053441733
38 288853 490223 141602384219 15.186879527790007
38 290347 887701 257741322247 16.60224073261488
38 290531 482971 140318047601 7.089142600994092
38 291833 580183 169316545439 33.69263033621246
38 292471 648211 189582919381 23.096908905217425
38 293803 531571 156177154513 28.80884246380301
38 294131 685109 201511795279 28.251189585181418
38 297191 924683 274807465453 13.042779707210139
38 299617 811273 243071182441 19.934787875798065
38 300787 567811 170790167257 25.323811569600366
38 301531 781987 235793322097 26.69531300360104
38 302507 670349 202785264943 22.364082991413305
38 304009 695477 211431267293 26.958187467604876
38 304847 894139 272575591733 13.80375709560467
38 305743 662773 202638205339 27.976151229802053
38 307163 711817 218643845171 27.71608271219302
38 310553 666983 207133571599 20.50179482739186
38 312841 526271 164639145911 14.717679001204669
38 313241 605879 189786143839 17.101411784626542
38 313351 809843 253765113893 20.328437003609725
38 316037 602647 190458749939 26.832935600413474
38 322271 615289 198289801319 16.23236435740255
38 327401 763649 250019446249 19.21710367939668
38 331537 586153 194331407161 30.94194911320228
38 331651 429547 142459692097 10.028467074199579
38 335809 431141 144781028069 10.798652915598359
38 336113 571673 192146727049 22.484840765211267
38 341141 695677 237323947457 16.23023695779266
38 344171 773561 266237262931 18.596550281601957
38 344429 635507 218887040503 25.3428312567994
38 344543 779477 268563344011 15.041041044006125
38 347513 753373 261806911349 23.887512397393586
38 351851 572461 201420975311 24.39929948799545
38 353021 463093 163481553953 8.773480587790255
38 353711 768931 271979352941 28.673684193205553
38 354883 452983 160755965989 14.005993231816683
38 356333 398423 141971262859 8.422067669406534
38 358591 710459 254764203269 25.721709300205113
38 363403 704801 256126797803 20.568581497413106
38 367273 580969 213374227537 26.664437070605345
38 371383 611297 227025313751 34.57173390140524
38 373207 625103 233292815321 30.29486672420753
38 373943 414577 155028167111 11.912129054195248
38 374501 466283 174623449783 12.290140470024198
38 375931 679909 255598870279 16.369842777214945
38 376853 427681 161172867893 9.91563803559402
38 377633 395261 149263597213 15.912219728413039
38 377761 705781 266616536341 13.333243256201968
38 378289 630677 238578171653 25.522392619180028
38 380917 586121 223263452957 21.3155415583984
38 381673 472249 180244692577 10.305891879601404
38 382363 552523 211264351849 19.517594292212742
38 382919 506479 193940432201 9.105163744988385
38 383051 443123 169738708273 8.80315038280096
38 384599 497999 191529917401 5.004506865597795
38 386537 465293 179852960341 8.052510257204995
38 387197 484609 187639150973 7.519618921016809
38 391441 528197 206757961877 22.59176180700306
38 392263 670577 263042545751 15.358111716795246
38 392981 557521 219095160101 28.660206363000906
38 392983 588151 231133344433 24.527280498610345
38 393073 448829 176422561517 7.550680261396337
38 395959 556693 220427603587 19.308987852197607
38 398989 470021 187533208769 8.532900912791956
38 401101 662897 265888649597 22.012757711613084
38 406561 623563 253516396843 26.462207865191157
38 409349 437137 178941593813 6.037673337419983
38 409579 552821 226423872359 22.972076331009156
38 417577 583981 243857034037 18.86809490500018
38 417793 449347 187734031171 8.414243739191443
38 417811 587659 245530394449 18.533982093201484
38 418339 468133 195838291087 7.421638633601833
38 422183 577613 243858389179 21.170491525600664
38 423347 433549 183541668503 6.337178107397631
38 425417 603563 256765960771 18.584371004381683
38 444967 594857 264691734719 11.399357755598611
38 454277 528433 240054957941 26.133934692596085
38 454679 490921 223211469359 5.676939759810921
38 459127 507371 232947725117 3.8931287462008184
38 464213 590813 274263075169 21.671709136210847
38 477677 559451 267236875327 21.92489676817786
38 481549 553279 266430949171 27.093704130395782
38 482767 491651 237352878317 3.7723570738104173
38 493301 504937 249085927037 2.0488975522108377
38 514841 516871 266106382511 0.6763427693978883
39 271003 1047173 283787024519 17.365266630402765
39 307147 1031761 316902295867 11.529147871793247
39 311561 914491 284919730451 21.191641029017045
39 315671 922261 291131052131 16.843239121790976
39 320053 1033661 330826304033 16.34940517297946
39 328787 845983 278148212621 21.363545885996427
39 334031 841879 281213684249 25.70929823621409
39 337853 882157 298039388921 9.053497178002726
39 340079 969763 329796031277 18.805004740389997
39 344479 936619 322645576501 24.339563802210613
39 346369 912497 316060673393 11.589350160211325
39 348949 985819 344000554231 16.357802012190223
39 354839 922069 327186041891 19.71008377079852
39 356869 954677 340694626313 14.036761760199443
39 362801 764249 277270301449 24.322190364007838
39 364373 834913 304219754549 19.727835839614272
39 370199 971759 359744210041 12.661143863201142
39 371981 813343 302548142483 24.62477055278141
39 381167 865639 329953020713 10.526014415593817
39 383681 961151 368775376831 14.335516264196485
39 388373 860791 334307983043 16.159775741200427
39 390821 868451 339408888271 19.13587779579684
39 392279 749587 294047238773 19.10596829219721
39 392297 910627 357236240219 8.081795222801157
39 392723 1012507 397634786561 12.752599841798656
39 408413 767537 313472088781 16.037565099599306
39 411233 675109 277627099397 16.620868211390917
39 411707 887171 365254510897 15.509182756009977
39 412663 696719 287510152697 13.503890499391128
39 415879 790897 328917453463 20.659691861399914
39 417187 754861 314918196007 16.553180566627997
39 430979 915589 394599631631 15.289145371399353
39 432001 664067 286877608067 21.17262056581676
39 447019 696679 311428749901 16.91256236159243
39 447233 881597 394279271101 9.03359931280138
39 450311 719699 324088376389 17.62472641741624
39 450881 1021253 460463573893 7.692234706797171
39 455659 1014061 462066021199 8.152978739782702
39 456517 950071 433723562707 9.465098049212248
39 460561 876817 403827714337 6.288600233395118
39 461921 845833 390708025193 13.846760492189787
39 474433 867509 411574897397 13.103195535391569
39 477991 934487 446676375617 7.801629416807555
39 481619 657193 316516635467 18.98751558418153
