#bitsize(pq) p q pq median
45 3812689 6097243 23246891316427 138.8070329159964
45 3848717 7189319 27669654253723 87.65319118200568
45 3869623 6587491 25491106685893 84.01066471298691
45 3907069 7440649 29071129047781 79.85928549803793
45 3918179 6010091 23548612344289 178.1772978869849
45 3927127 6567653 25792007422931 140.64980755798751
45 3931757 6628379 26061175531903 125.42756915799691
45 3935297 7115389 28001168985533 56.47123295700294
45 4080889 6905057 28178771155673 75.68083802302135
45 4101991 7747819 31781483807629 45.693174071988324
45 4119419 5972363 24602665617097 74.93362489299034
45 4127771 5675713 23428043525723 127.40255738300039
45 4150093 8359513 34692756384709 11.671125943015795
45 4150889 5244553 21769557357617 153.90932714298833
45 4158053 8176547 33998515782991 17.24181744499947
45 4166069 5244341 21848286465529 149.8559072589851
45 4181069 5918273 24744707773837 129.2192512349866
45 4235767 6679063 28290954646321 324.84428567101713
45 4271297 7151909 30547927455973 340.97915731498506
45 4316773 6996713 30203221767149 192.70866627298528
45 4325359 5138789 22227107250251 416.9685139560024
45 4336159 4820419 20902103230621 194.9455169700086
45 4362997 5103949 22268514175153 221.27543011700618
45 4374059 5240107 22920537184313 159.16961877397262
45 4385159 6287101 27569937534059 303.9696451280033
45 4388743 5993837 26305410176891 341.2478155620047
45 4396283 6638741 29185784199703 76.99374155697296
45 4399931 7398109 32551169130479 318.7116112179938
45 4413503 5516053 24345116463659 227.0664947340265
45 4418719 4455301 19686723179419 408.0138967349776
45 4448149 7043273 31329527751677 233.08816891498282
45 4487843 4773877 21424410477311 88.12933256200631
45 4501547 7035563 31670917515961 130.0016466290108
45 4510477 4539749 20476433450273 508.57221646100515
45 4510477 6727249 30343101887773 209.5000097930024
45 4514359 5197601 23463836852759 44.11226023599738
45 4562291 5935621 27080030267711 224.2895645669778
45 4568059 5245067 23959775514953 84.17214514900115
45 4583057 5296321 24273341033297 189.131807311991
45 4644131 7300549 33904705927919 179.54213136000908
45 4818617 5579963 26887704571171 167.51905733699095
45 4879591 4968683 24245140848653 137.95097600499867
45 4880573 6147527 30003454292971 184.90081740301684
45 4886941 6791591 33190104513131 134.64552384696435
45 4897567 5411551 26503433596417 243.14081567001995
45 4945541 6436019 31829595841279 225.5252879540203
45 5039971 6583867 33182498747857 288.1582219399861
45 5043209 5370857 27086354360113 193.09079816701706
45 5060663 5436127 27510406772201 46.12193784699775
45 5082317 5856377 29763964385509 64.21874558698619
45 5086121 5346997 27195473728637 118.37061347599956
45 5254831 5558513 29209046426303 104.83145186598995
45 5255797 6029603 31690369358591 51.397043575998396
45 5333533 6138883 32741935063639 340.14223605801817
45 5479841 5860993 32117309742113 180.38386660200194
45 5519783 6131303 33843462067249 77.71683807499357
45 5722621 5875021 33620518550041 199.50073537198477
45 5848679 5888657 34440864534103 102.55168645898812
46 4285993 9342559 40042142476087 336.785769093025
46 4291403 13782481 59146180310843 376.2075286699983
46 4335593 10096777 43775515683761 341.6718152620015
46 4357943 10135579 44170275553997 392.805486458994
46 4387223 11585557 50828422138211 498.59157924499596
46 4393397 9688397 42564974314609 563.6006981499959
46 4429771 9254111 40993592538581 437.9861247339868
46 4430891 9347801 41419087320691 255.39910451200558
46 4465211 14729401 65769883368611 305.3536044260254
46 4476581 11712319 52431144701339 247.38028342998587
46 4479463 12594391 56416108492033 326.0200404440402
46 4479919 10891723 48794036810437 389.85254142596386
46 4486843 14745037 66158666048191 288.2708667470142
46 4492877 9272339 41659478629303 632.043407366029
46 4496153 15002263 67452469794239 380.90611570497276
46 4499617 13531769 60887777832473 386.789583299018
46 4508333 11612791 52354328887403 248.79633961000945
46 4577561 9399869 43028473739509 601.6313437009812
46 4616237 10133561 46778919229957 523.9099686010159
46 4622903 11022043 50953835650829 319.1077824549866
46 4645169 14902711 69225611153159 398.7881048420095
46 4682527 12755027 59725758313229 416.8485835000174
46 4707853 13613321 64089514109813 360.93410452100215
46 4718999 10519139 49639806421861 585.8000139399664
46 4721513 10604917 50071253479421 351.6447547530406
46 4736759 7776787 36836765813333 100.66171439102618
46 4761527 10413257 49583004363439 511.9135225469945
46 4839257 9774511 47301370778327 260.42713997798273
46 4840217 9733541 47112450618397 212.65638066199608
46 4842407 11963663 57932925456841 255.7256850170088
46 4844387 11647747 56426194146089 208.57086252100999
46 4846873 9111673 44163121848529 289.2039078749949
46 4850459 14331397 69513853561223 241.7654133969918
46 4852693 9914431 48111689912683 244.05066386901308
46 4853503 13228049 64202375505647 107.73423511401052
46 4895603 7334699 35907774428497 260.27807420503814
46 4961329 13012589 64559735170781 296.84701640496496
46 5019563 12401819 62251711785097 101.6925179020036
46 5050033 11070929 55908556790657 417.80252890696283
46 5051029 11242463 56786006644427 302.7906044650008
46 5096887 7111603 36247036879861 106.58806932001607
46 5118341 9804539 50182973949799 66.9781829190324
46 5134511 8462579 43451204963869 522.8921039740089
46 5238461 10327019 54097686277759 262.7457150549744
46 5242249 12515549 65609624229701 486.1916555580101
46 5261957 13071043 68779266211151 305.93726570898434
46 5311151 9412901 49993338559051 483.1232878040173
46 5333981 8346421 44519651032001 117.743185852014
46 5351803 11237267 60139639242401 218.04244674998336
46 5373499 7089353 38094631256147 209.17201647203183
46 5411069 7167221 38782327369249 161.44871153699933
46 5430121 11004221 59754251540741 292.4412111269776
46 5444863 8282639 45097834633457 82.10832673701225
46 5481727 9392833 51488946262591 422.18319384998176
46 5562169 7050037 39213497250253 106.39699697605101
46 5579069 9947009 55495049554621 286.4942086220253
46 5582803 12029221 67156771086463 169.92167674197117
46 5634779 7876357 44381531020103 106.04850282199914
46 5647613 12094919 68307421778347 227.3785160369589
46 5685499 6922127 39355746136373 108.49920644902159
46 5698753 10645373 60665351319869 409.6056842159596
46 5722069 8860909 50702732700721 321.6511084039812
46 5724541 7690691 44025675947831 120.48879123001825
46 5738687 8010011 45966945995557 64.14752583601512
46 5847161 9169513 53615618802593 335.47164616704686
46 5899711 9232901 54471447591611 399.79993283201475
46 5970001 9042251 53982247512251 493.7253078830545
46 5991071 11425147 68448866862437 242.44722452101996
46 6091271 10177031 61991053796401 405.1161715549533
46 6149543 11174101 68715614585843 383.1163713900023
46 6291041 8151329 51280344943489 116.74218514497625
46 6302683 9512857 59956522095331 384.2439148009871
46 6311429 10883267 68688966958543 287.4577788329916
46 6354559 8410421 53444516459339 401.1385262439726
46 6446413 7061563 45521751523519 120.69110199296847
46 6533453 7671359 50120463472627 123.02489800506737
46 6549721 9363059 61325424156539 339.1851216200157
46 6625417 7894921 52307143807057 84.4133015780244
46 6626303 10427867 69098206385701 374.8792419550009
46 6683491 9558277 63882658305007 307.6869901860482
46 6713491 6772837 45469380243967 79.4295453709783
46 6764111 8660863 58583038687793 237.23584154300625
46 6830501 10051061 68653782211561 151.3453713869676
46 6905771 9509693 65671762138303 219.01476457802346
46 6907367 8648729 59739945286543 355.64021828299155
46 6948517 8814797 61249766806049 234.0496515010018
46 7016483 7309639 51287957779637 80.16511449299287
46 7099163 7394417 52494171572971 85.46803772996645
46 7175459 8596199 61681673480341 426.00067151500843
46 7390469 8255983 61015586426027 37.91050780902151
46 7411247 8090879 59963502716113 65.27049356000498
46 7426873 9168983 68096872280159 402.669896499021
46 7442339 9148991 68089892529949 382.27793653396657
46 7452191 9379043 69894419833213 226.90943825402064
46 7602937 8239481 62644254955697 56.860639760037884
46 7708147 8364931 64478117792857 50.08220155595336
46 7881023 8131939 64087998293597 37.20218982902588
46 8023889 8106089 65042358360121 35.188450722023845
46 8034181 8692289 69835423130309 211.37493848602753
46 8233523 8348359 68736405838757 8.344850612047594
47 4611833 16113829 74314288338557 287.7593178609968
47 4843117 15104119 73151015498923 249.9107708199881
47 5094667 15885227 80929941784409 209.79373896599282
47 5257951 13853479 72840913761529 314.4934636759572
47 5259833 15643211 82280677443763 186.74414319801144
47 5293643 13686727 72452646576461 109.83705370803364
47 5348261 13348339 71390400888479 295.37233427300816
47 5619037 12686749 71287312040713 124.32751384295989
47 5622079 13722097 77146713379663 320.9619985879981
47 5635297 15688973 88412022479981 279.50578571797814
47 5647307 14840939 83811338701273 264.97302363597555
47 5721589 16482883 94308282061087 185.29159529798198
47 5722603 15993017 91521687063251 165.15455196599942
47 5735771 13521107 77553973418497 187.66423173004296
47 5743513 13240459 76046748392467 294.2237069809926
47 5789141 12223411 70763049779951 195.92135361698456
47 5829463 13789861 80387484474643 169.40934084897162
47 5845171 13667597 79889441624087 240.252543717972
47 6043129 15851029 95789813029741 206.79068315203767
47 6043781 12329903 74519233483243 290.62331888097106
47 6174299 11902039 73486747495661 265.1455532939872
47 6220723 12266509 76306554666007 391.8697053870419
47 6225353 14389751 89581279557103 170.00808835600037
47 6358997 11592811 73718650370567 134.80367676500464
47 6436513 16565977 106627126318201 128.7947597829625
47 6472061 14839901 96044744505961 130.63978161895648
47 6738541 14348813 96690064701833 111.27109135698993
47 6740897 13978823 94229806024231 110.65627295704326
47 6754037 15798311 106702377031507 129.6711905390257
47 6791731 14365847 97568968411157 184.26477629097644
47 6924331 13673189 94677686461559 190.18563154200092
47 6932297 11622157 80568244104629 185.53068593598437
47 6957091 15124093 105219691293463 155.70160912402207
47 7027369 10737341 75455257285829 222.9127779119881
47 7090549 10223699 72491638720751 316.98367854201933
47 7115111 12188431 86722039480841 108.18586841900833
47 7158709 14451287 103452558308483 136.96912451501703
47 7199609 10052249 72372262370641 292.2460034849937
47 7209011 16481791 118817412618701 86.18922809301876
47 7210433 12160319 87681165408127 293.7399516130099
47 7238383 12492281 90423914421623 109.1531302590156
47 7277873 13687483 99615762963659 142.04312155296793
47 7359031 9744851 71712660599381 90.67381831200328
47 7395061 13239643 97907967603223 79.40257109695813
47 7461491 10295429 76819250824639 206.35409315500874
47 7498987 14887619 111642061341953 128.8862092939671
47 7505923 16679177 125192618265371 63.19718965498032
47 7586597 11621507 88167690141679 208.01052355201682
47 7634359 15385427 117457873086293 99.70350631600013
47 7705219 14661347 112968889469993 130.44415282196132
47 7768427 16542859 128511992512793 54.344304233032744
47 7775293 15362461 119447635476073 106.99815202294849
47 7789531 9531551 74246311992581 112.92135795700597
47 7837631 10256557 80387109096467 56.2984880200238
47 7839833 13965233 109485094526089 112.24783309898339
47 7863293 14306339 112494935314327 141.67086169705726
47 7871707 10876351 85615448301157 40.6744329710491
47 7935619 15856307 125829611099033 50.01484428200638
47 7946639 13138757 104408958787723 89.49162011797307
47 8025019 14441821 115895887919599 104.08410174399614
47 8065679 14321639 115513742927881 69.47272028098814
47 8068223 10480469 84558761036587 252.16976963198977
47 8080229 13387859 108176966539711 175.10422809695592
47 8085169 9548521 77201405985049 180.84840895596426
47 8111923 9942311 80651261274053 316.2311330140219
47 8115593 11243621 91248651882253 127.26189666998107
47 8239997 8580899 70706582017303 406.4606092979666
47 8253187 13289671 109682139931477 169.72427317901747
47 8306491 10559203 87709924686673 51.74571196100442
47 8312243 12675493 105361777960799 130.07819084898802
47 8401429 13448923 112990171710967 79.71429003600497
47 8485843 9655279 81933181715197 322.51029370102333
47 8489521 15371483 130496527729643 366.00591131998226
47 8538367 15862081 135436268961727 336.83426765498007
47 8538797 8935229 76296106579513 266.7872552390327
47 8549789 10172621 86973763126969 476.1130096219713
47 8562703 8565281 73341957314543 376.0135996899917
47 8566451 11321147 96982051039297 251.3668136660126
47 8605411 11578789 99640238227279 307.3118322439841
47 8683823 14527417 126153517875191 176.9557451030123
47 8710393 12344419 107524740846667 135.25795258401195
47 8750309 9193409 80445169513381 437.0467878160416
47 8761997 9972913 87382633787261 506.51949013897683
47 8910001 11928817 106285771398817 325.7707441629609
47 8958067 14969183 134094944249261 155.41912353999214
47 9037309 10066117 90970609759153 263.8103361760732
47 9055213 11088373 100407579338449 421.8414329899242
47 9120427 11134271 101549305853717 362.0245058849687
47 9215159 11554423 106475845098257 160.2137436020421
47 9265177 11631071 107763931514567 377.1239568729652
47 9286399 11793533 109519453057667 336.63488064100966
47 9466099 11634809 110136253840091 105.18249908706639
47 9713947 13806451 134115133272097 115.22644590900745
47 9797497 12691907 124348920756779 273.6048481100006
47 9914969 10066141 99805475964629 165.1813625069335
47 10046021 11120689 111718675228469 332.6319953351049
47 10099997 11643851 117602860168447 134.390636592987
47 10594747 10730329 113685120981763 442.21316194999963
47 10742993 10792091 115939358068363 253.56785533891525
47 11580787 11958119 138484429059653 304.0290082009742
48 8435551 16978411 143222251889461 834.1633368639741
48 8446409 16802117 141917552247853 1100.151412735926
48 8565343 28232273 241819101914639 2047.3703489799518
48 8672441 25903919 224650209196279 1629.303698864067
48 8709289 19697159 171548250209951 493.02578678401187
48 8732921 26111389 228028697337269 1247.2973711629165
48 8790841 17369557 152693013827437 1020.4050791769987
48 8818471 27798437 245139710529827 742.108521971968
48 8832223 17685247 156200045314081 1885.2068860490108
48 8834671 30513577 269577413828167 1012.6899092230015
48 8846659 22324831 197500167089629 1059.846140886999
48 8863037 19744159 174993211750883 1985.1668634689995
48 8925563 18432341 164519020832983 625.5500300929998
48 9007627 26481241 238533141425107 724.1799623840052
48 9073919 25740653 233568600329107 779.7513551629963
48 9081133 26416337 239890269669821 743.0078252319945
48 9138137 22996877 210148612598149 1180.9251786240056
48 9161473 24735779 226616171442467 1077.1519733820023
48 9255739 24806923 229606404681097 1465.2477214960018
48 9266221 28857623 267401112252683 1596.2496791310004
48 9376363 18706967 175403313221021 1882.481891782998
48 9428323 21431149 202059795033127 586.7604265379996
48 9437411 25423571 239932688614681 465.82163779799885
48 9445859 28941359 273375996382381 409.905911601003
48 9445991 28022789 264703012688899 690.3927636939989
48 9518533 26146693 248878160161369 1217.3401997319888
48 9538447 24627767 234910650257849 590.8504142689999
48 9599489 27795529 266822874884681 789.0897498419945
48 9604459 28838977 276982772198443 830.4970780949952
48 9607891 26666533 256209142411903 1460.8331587349967
48 9771743 16824583 164405501158169 1314.0089852239998
48 9772201 28335253 276897787701853 1006.1737245109998
48 10074553 18348193 184849842832729 549.8356138390009
48 10172473 14525681 147762097779113 245.2741831250023
48 10195151 15684787 159908771867837 153.35435443099777
48 10258289 21952033 225190298651537 1663.1644922570558
48 10290569 22654043 233122992620467 667.9594783070024
48 10307251 15287917 157576397786167 296.9849867919984
48 10369873 17025301 176550209156773 463.2526646419974
48 10427663 15038651 156817984602613 157.06943145599507
48 10508779 14892149 156498302676071 180.5237893960002
48 10593911 19976503 211629294873233 745.4566487549964
48 10657639 24752261 263800662171779 1090.4399629030013
48 10676719 17324933 184973441334827 817.5670912669957
48 10679381 24583079 262532066794099 937.6396328909977
48 10686301 19091203 204014341710103 1929.3984069530852
48 10754197 14001223 150571910382931 241.44157919999998
48 10754641 14111677 151766020042957 87.84247508999988
48 10779089 16015177 172629018233753 109.95607503199972
48 10808089 17172851 185605701991739 1622.026701318
48 10808353 20751023 224284381695119 1822.753553413002
48 10830229 15778627 170886143715583 225.5276041040015
48 11023643 19766101 217894440925943 733.580718371999
48 11360927 12491321 141912986014567 134.44406276299924
48 11537369 17979799 207439575608831 880.4993249479994
48 11574571 21022849 243330458372779 518.7155163990101
48 11580787 23375423 270705794797901 934.5374738030005
48 11826821 20913401 247339050128221 990.6463681759997
48 11845331 21002921 248786551211851 1095.634573023999
48 11872303 19957363 236939860616989 886.1796735539974
48 11921317 15641137 186462952417429 236.82132832600473
48 11934397 15110969 180340303100693 255.27175491600065
48 11959133 12905869 154343003851577 434.07974032100174
48 12028139 12822911 154235755892629 299.2567677439947
48 12073277 20038541 241930856168857 620.2896831969992
48 12279703 13627717 167344317328051 200.33089585404377
48 12374407 17261471 213600467572697 1621.3731262110086
48 12465449 21447119 267347968091431 188.15557792999607
48 12492173 18797659 234823608223007 2108.6241594349995
48 12547609 13656989 171362558089301 283.14669257400965
48 12627259 13758583 173733191013997 211.69238354900153
48 12669193 17381911 220214785167823 837.5539601570053
48 12696289 17024617 216149457546313 735.6853352780017
48 12702631 20325191 258183401277521 1331.9722324859904
48 12776989 13373233 170869650935437 112.51720251399092
48 12812791 12871511 164919980297201 260.80233240593225
48 12860461 15547223 199944455049803 218.14093394001247
48 12900803 17628659 227423856913177 1072.8423096540064
48 12978859 16592717 215354534369903 99.09858433899353
48 13047773 21045553 274597598203469 214.14659194700653
48 13158413 17973049 236496801611237 766.5682860410016
48 13227827 15719147 207930157103569 105.99146678700345
48 13246711 21069977 279107896095647 659.8850500179979
48 13297771 18185317 241824181028407 1205.3712727969978
48 13523897 19741009 266975372392073 631.7875711359957
48 13596049 18621931 253184686350619 566.818989790976
48 13633247 16322347 222526588270709 188.75792828699923
48 13664627 17702107 241892689269089 1331.4063358189887
48 13724969 18218477 250048032052213 1364.8726125530084
48 13794827 16658701 229803898339727 52.3324043090106
48 13943603 18591457 259231895599571 667.4378487349895
48 14102449 19340639 272750375124911 270.35893020400545
48 14292827 17081189 244138479331303 491.5532964519807
48 14481787 18405089 266538578614043 1100.404391624
48 14571083 17391149 253407875544367 1338.425820489996
49 10522793 26961091 283705979647163 168.49303305195644
49 11493707 29298767 336751443359269 667.2829208280891
49 13713941 29309713 401951674808933 167.93474116700236
49 14769649 22268069 328891563037781 979.0411867680959
49 15279301 25377571 387751545957871 452.097030321951
49 16163891 20502877 331406269014407 1064.238744175993
49 17441339 31853009 555559128139051 730.4533744429937
49 18134317 23205277 420811849190809 347.92832705401815
49 19718087 21460993 423169727080391 1892.7042798009934
49 21455857 23787683 510385124809331 894.546567343059
50 17339141 41420849 718201941150709 693.7118172700284
50 18091939 44136527 798515354155853 1786.6522955161054
50 19274813 58313389 1123979668371257 1928.687459503999
50 20342177 45384853 923226712844981 993.7662265510298
50 21536699 52090637 1121860369787263 3142.431552652968
50 22954721 31364447 719962130204287 1162.701864889008
50 23847931 36742241 876226428153371 4252.960068359971
50 25146403 42327937 1064395361960611 2460.7911627449794
50 27104227 36208561 981405056687347 1095.4536971889902
50 30342511 33101513 1004383022319143 41.06014078098815
51 33377711 40038197 1336383368427067 935.7932054710109
52 47342429 50171311 2375231728854419 737.674770730082
53 72372119 103353121 7479884372033399 30225.759647102095
54 88580201 182777653 16190481241048253 21230.667163718026
55 121545401 240068239 29179190376618839 38935.313964151894
