#bitsize(pq) p q pq std
32 43541 56299 2451314759 0.6691841423577932
32 43573 72869 3175120937 1.1028600234716692
32 44071 78707 3468696197 1.29652394218115
32 44189 77647 3431143283 2.096785662358832
32 44201 56099 2479631899 0.48992016432143204
32 45013 73181 3294096353 1.6430475689285882
32 45247 61331 2775043757 0.5645840633602627
32 45263 87337 3953134631 1.5360363879691195
32 45289 67369 3051074641 1.483518643901273
32 45337 75583 3426706471 1.1233495008117338
32 45641 58631 2675977471 0.4781306638696573
32 46199 72559 3352153241 0.8445522764839127
32 47441 76679 3637728439 1.423349731715951
32 47701 49367 2354855267 0.7502292640950058
32 47791 89087 4257556817 1.1465468058471673
32 48121 58481 2814164201 0.47471045110535964
32 48187 77933 3755357471 1.8949728463802527
32 48857 50539 2469183923 1.0884498559149969
32 49123 81839 4020177197 1.3495780821507193
32 49459 50923 2518600657 0.6865170144208054
32 49459 82567 4083681253 1.2359481322681947
32 49537 60449 2994462113 0.2214297637204784
32 49613 65837 3266371081 1.1940331481313713
32 49807 60343 3005503801 0.6627433347909658
32 50047 72977 3652279919 1.741348710225577
32 50341 50891 2561903831 0.829506851856494
32 50587 82729 4185011923 1.285299092413764
32 50857 61493 3127349501 0.5011813725702219
32 50873 77747 3955223131 1.0684575952060704
32 50893 83389 4243916377 1.1482611111881362
32 51241 73291 3755504131 1.1897853483654999
32 51503 62143 3200550929 0.2566246459005276
32 51581 65003 3352919743 0.33578551131578754
32 52147 57901 3019363447 0.3849016302922055
32 52369 64333 3369054877 0.44430644892510207
32 52967 64067 3393436789 0.6039024662962008
32 53087 58937 3128788519 0.16748808210843225
32 54941 67523 3709781143 1.3193261859973373
32 55147 56597 3121154759 0.678743254362577
32 56123 66137 3711806851 1.3067791572299494
32 57527 58417 3360554759 0.19214326718406574
32 57947 66067 3828384449 1.3989390022809618
32 58363 64439 3760853357 0.2205647618773813
32 60037 63809 3830900933 0.1535581647413482
32 60397 65809 3974666173 1.1736481455952723
32 61027 65617 4004408659 1.3670420821656935
32 61837 64577 3993247949 0.0982157557906883
32 61871 65479 4051251209 0.3188246049078673
33 36847 130927 4824267169 1.2295225044152858
33 37423 128021 4790929883 0.7223729729808918
33 38219 115327 4407682613 0.8730292404397669
33 38371 115571 4434574841 0.7536000675788426
33 39023 124909 4874323907 0.9186863805596911
33 39163 111317 4359507671 0.9976134802934338
33 39541 119489 4724714549 0.8346000445256154
33 40883 126001 5151298883 1.0152238754593383
33 42697 102701 4385024597 1.6509189682567182
33 42839 127609 5466641951 0.8902019236501935
33 43853 109943 4821330379 1.201181990745203
33 43987 115769 5092331003 0.79860650431634
33 44053 112153 4940676109 1.192839658741371
33 44879 110183 4944902857 1.1352541508446856
33 46817 101839 4767796463 0.8176004009486165
33 47543 113117 5377921531 1.0165002484555232
33 47917 101293 4853656681 1.3258545190259505
33 48563 103889 5045161507 1.677788801298584
33 49121 130829 6426451309 0.21335135416354375
33 49559 114319 5665535321 0.5759419164943835
33 49711 129919 6458403409 0.48024062847794646
33 49787 112339 5593021793 0.9047364293862994
33 49807 127583 6354526481 0.6677727314434045
33 50497 100913 5095803761 0.5057730873706475
33 51193 113149 5792436757 0.9730342148636455
33 52051 85601 4455617651 1.5657905781005657
33 52387 95467 5001229729 0.8436142138169377
33 53569 110951 5943534119 1.0060831549671034
33 53923 128591 6934012493 0.7339083267929909
33 54083 98873 5347348459 1.2263122137011073
33 54367 100357 5456109019 1.115097281650745
33 54493 119069 6488427017 0.7668924335137267
33 54667 81677 4465036559 1.507148820120494
33 54673 95063 5197379399 0.8115264806795843
33 54751 126323 6916310573 0.5608659553751847
33 55207 123863 6838104641 0.39459117409439165
33 56113 98251 5513158363 0.9603120527147948
33 56443 103231 5826667333 0.9836423300139809
33 57367 78017 4475601239 0.6893377175670415
33 58427 100459 5869517993 0.5835795821009364
33 58439 111857 6536811223 0.6873154948139075
33 58771 79613 4678935623 0.9662630843873826
33 59387 86209 5119693883 0.6266099153712673
33 59513 112207 6677775191 0.3549445640548398
33 59879 90439 5415396881 1.0718344478779989
33 60013 81293 4878636809 1.0203960286428841
33 60647 95891 5815501477 0.9749816583145298
33 60757 116411 7072783127 0.2827151321991628
33 61283 114217 6999560411 0.7785779321830226
33 61543 94841 5836799663 0.8118576291675293
33 61651 102881 6342716531 0.8481967306681126
33 61651 107467 6625448017 0.40089460307151076
33 61843 116447 7201431821 0.30613495925506273
33 61933 72383 4482896339 1.9075072827380726
33 62141 93949 5838084809 0.5949953831391595
33 62347 79967 4985702549 1.217797693132894
33 62383 90659 5655580397 0.2138725085319576
33 64217 67433 4330344961 1.1462354903185492
33 64231 77659 4988115229 1.1548868520907485
33 64663 84263 5448698369 0.8761824110454554
33 65413 103619 6778029647 0.42412114262449446
33 65809 117773 7750523357 1.9292461254655657
33 65993 110771 7310110603 1.6881407089346683
33 66067 106591 7042147597 1.1988473174561955
33 66529 99679 6631544191 2.18964461518432
33 66629 66821 4452216409 2.5360935842017014
33 67453 87473 5900316269 2.8572844924635943
33 68207 71987 4910017309 1.3114678326019147
33 68227 104761 7147528747 1.4146983575738832
33 68281 110977 7577620537 1.4840816002300967
33 69653 77719 5413361507 1.0648014110617063
33 70321 117259 8245770139 1.3593760926851357
33 70937 113779 8071140923 2.069084477837079
33 70979 85853 6093760087 1.257767141802378
33 71537 93419 6682915003 1.2247190060183137
33 71947 97213 6994183711 1.8341978035846962
33 72043 92927 6694739861 1.9606721592259466
33 73433 79259 5820226147 2.3474040625492387
33 73571 108869 8009601199 1.5114367294805633
33 73597 91801 6756278197 2.339419600989068
33 73999 94219 6972111781 0.7808715374643487
33 75289 97453 7337138917 1.191994906800032
33 75983 84499 6420487517 1.0270040027760883
33 76003 84719 6438898157 1.9206368267486296
33 76847 81463 6260187161 2.4777198788156256
33 77269 84319 6515244811 1.1391491066728023
33 77489 106103 8221815367 1.5943057563134027
33 77587 86131 6682645897 1.1345057683673647
33 78137 86077 6725798549 0.8854574530592138
33 79139 98887 7825818293 1.0354510037847964
33 79769 101531 8099026339 2.3622946830903326
33 80141 95419 7646974079 0.9408976459189229
33 82013 87973 7214929649 1.3708765614122347
33 82231 85361 7019320391 0.8827039530063913
33 82591 87383 7217049353 1.6428100733968074
33 83431 85661 7146782891 2.6911562895789016
33 84631 90679 7674254449 0.7068410965518677
33 84871 92683 7866098893 2.4282689719108754
33 88069 94397 8313449393 1.31374018634462
33 89459 93901 8400289559 1.0449499471815786
34 65587 251561 16499131307 2.122974242001301
34 66083 233183 15409432189 3.0665905927391672
34 66301 154501 10243570801 2.4748463053155
34 66751 238031 15888807281 1.9568784891192197
34 66931 205847 13777545557 2.8956862227180267
34 67181 151901 10204861081 2.817743498615002
34 67213 227977 15323018101 2.5331104272225433
34 67547 131101 8855479247 3.866645955908494
34 67939 154211 10476941129 2.9125280830501055
34 68737 182593 12550895041 2.84833949261264
34 68947 141619 9764205193 3.2510896246300987
34 69911 155719 10886471009 2.962754938037742
34 70207 131311 9218951377 2.285976543957633
34 70271 185467 13032951557 1.4916834883603793
34 70571 231041 16304794411 2.595946964017223
34 70949 168677 11967464473 3.4424336261710278
34 71263 166081 11835430303 0.9727029317988086
34 71437 221401 15816223237 0.8981870128144109
34 71821 233509 16770849889 2.8657806638941885
34 72379 166189 12028593631 4.128476769899216
34 72559 127973 9285592907 0.7847272337088982
34 72739 170327 12389415653 3.609904431614709
34 73019 168227 12283767313 2.8113030136257837
34 73607 177481 13063843967 1.571011415800909
34 73727 150967 11130344009 0.9616795624288756
34 74357 151561 11269621277 1.9657928583755102
34 74861 185831 13911494491 1.9552059920843639
34 74887 184447 13812682489 2.882104541949946
34 74923 134353 10066129819 3.285755403182913
34 75703 153641 11631084623 3.1592554698821638
34 76603 180097 13795970491 0.6969159674740605
34 77267 120233 9290043211 1.4878153595300478
34 77267 204797 15824049799 1.732734202922906
34 77359 186283 14410666597 1.4146272194717255
34 77801 152461 11861618261 2.78164309870476
34 78283 208309 16307053447 2.5796150820722388
34 79601 214141 17045837741 1.540160760443963
34 80897 199373 16128677581 1.5099958567744234
34 80929 173209 14017631161 1.345186788829817
34 81049 121157 9819653693 1.1140544750292911
34 81331 126491 10287639521 1.1729515052695012
34 81439 145069 11814274291 1.387961462035389
34 81703 155461 12701630083 3.6330867953777854
34 82307 159707 13145004049 1.801712678499734
34 82471 160033 13198081543 2.168977793394707
34 82493 117977 9732276661 1.6420253816084205
34 83117 123049 10227463733 1.3512741094286846
34 83203 158261 13167789983 2.517267182176506
34 84431 103561 8743758791 0.7114464743174087
34 84761 130147 11031389867 0.6619281476353481
34 84967 128393 10909168031 1.1596032184261569
34 85243 126757 10805146951 0.3394868417067159
34 85571 137849 11795876779 2.804977239813273
34 88817 124171 11028495707 0.7473523290315083
34 89867 154127 13850931109 1.628453018333957
34 89867 164431 14776920677 2.447728737456989
34 90599 100673 9120873127 1.2686331022686437
34 90631 123059 11152960229 0.7750034663009623
34 90793 121531 11034164083 0.9248253869982012
34 90847 170497 15489140959 1.105957672262816
34 90907 145601 13236150107 2.100423485689237
34 91081 160877 14652838037 1.229079973327564
34 91309 126823 11580081307 0.8807454606074527
34 91433 156899 14345746267 1.5077404131500287
34 91753 152567 13998479951 2.8772153372739737
34 91943 99709 9167544587 2.2329422324060615
34 92189 158573 14618686297 1.1783589332957636
34 92461 171439 15851421379 1.6854816265527774
34 92593 146777 13590522761 2.4547131756341924
34 93529 150967 14119792543 1.9852270916761494
34 93703 133321 12492577663 3.3638019087593927
34 94597 155137 14675494789 1.6875888605641831
34 94723 115613 10951210199 0.7941006394142367
34 95003 120847 11480827541 0.5515665155815649
34 95063 170299 16189133837 1.2694309665868388
34 95191 109913 10462728383 1.0628824013005589
34 96001 111829 10735695829 1.1001705388656213
34 96263 160001 15402176263 2.447724492741687
34 97303 167269 16275775507 1.5007893134865555
34 97849 105137 10287550313 0.968135513359788
34 98101 132383 12986904683 2.8148950873357887
34 98227 137507 13506900089 2.6752235432292504
34 98939 137363 13590557857 2.090733916043502
34 100297 153077 15353163869 3.2880065623532437
34 103141 115637 11926915817 0.34358247446387125
34 103903 154643 16067871629 2.7132119557838967
34 104047 108863 11326868561 0.7476209091602837
34 104701 112459 11774569759 0.5535664514212049
34 108089 130783 14136203687 0.47072717291017435
34 109049 131779 14370368171 0.9924479208018053
34 109363 154073 16849885499 1.470266273810743
34 109751 120721 13249250471 0.7025223277849816
34 113749 149717 17030159033 1.5154388284839069
34 114553 134263 15380229439 1.9518126157328095
34 117503 135389 15908613667 2.5779421293318285
34 118901 132851 15796116751 2.6102773020229124
34 119233 126097 15034923601 0.19052603389697478
34 124153 133153 16531344409 0.8438382352173179
34 125821 132367 16654548307 3.2089006846433086
34 130279 130483 16999194757 0.05845268408526844
35 69847 262079 18305431913 1.3036077816922564
35 73637 255947 18847169239 2.1344512337818746
35 73643 260171 19159772953 1.9600435582543727
35 75937 228421 17345605477 1.6864784844730745
35 76961 258691 19909118051 2.428910386869502
35 77383 238079 18423267257 1.6296108170722392
35 80363 214733 17256588079 1.1496068721674457
35 81331 218987 17810431697 2.3693473096191537
35 81707 230507 18834035449 2.643364210534944
35 82007 261281 21426870967 2.0431072476771086
35 82457 231109 19056554813 1.9840495974515775
35 82487 232459 19174845533 2.074852077365901
35 83077 228793 19007436061 0.7840840795729824
35 83101 233939 19440564839 2.486790447514508
35 84731 254537 21567174547 1.3093574577856388
35 87013 249143 21678679859 1.9999588586452177
35 87557 245561 21500584477 3.8853965951088707
35 87701 259009 22715348309 2.153853870790889
35 88211 229693 20261449223 1.3997696087678513
35 90947 191677 17432448119 3.4912050630747213
35 91079 250979 22858916341 1.9750274746706176
35 93407 224473 20967349511 2.2104872955461023
35 93419 217429 20311999751 0.9802850086685653
35 96763 207443 20072807009 1.5382253819129281
35 97553 203821 19883350013 2.623110789322178
35 97871 181523 17765837533 2.9485631826153686
35 98639 250451 24704236189 1.9443154473158293
35 99173 256651 25452849623 1.2996022563435454
35 102217 205171 20971964107 3.5389268312424322
35 102913 201037 20689320781 3.0402800083947055
35 102913 203969 20991061697 2.586723465016999
35 103979 171007 17781136853 3.0287131915712053
35 104087 182681 19014717247 1.0130190470587506
35 104369 187081 19525456889 1.4842021125768914
35 107183 189151 20273771633 1.439338470393358
35 107747 242393 26117118571 0.5046853971358568
35 109471 202751 22195354721 1.3092810526419683
35 109517 255313 27961113821 1.1584152755361357
35 111317 207833 23135346061 2.1279995159857834
35 111751 181721 20307503471 1.8926590123782088
35 112289 199909 22447581701 2.028777891120551
35 112501 177209 19936189709 1.201014978308007
35 113117 176261 19938115537 1.1235302858653944
35 114203 211943 24204526429 1.5120251168385102
35 114299 249367 28502398733 0.5481288820263004
35 117877 210101 24766075577 0.8931088266484724
35 118571 152311 18059667581 2.1874679358978506
35 118903 170707 20297574421 2.0746186372677493
35 120277 226099 27194509423 0.8675161182803071
35 120647 179593 21667356671 2.3068442583355186
35 121229 247001 29943684229 0.7179397186393119
35 121453 160907 19542637871 2.3728144418830377
35 122743 222127 27264534361 0.8646325543395046
35 123379 164839 20337670981 1.5382689039069457
35 123787 232633 28796941171 0.9088949873287683
35 124171 171707 21321029897 1.7084643022642083
35 124739 199403 24873330817 1.939073129486746
35 124951 251219 31390065269 0.4975163453290741
35 125017 165479 20687688143 1.796094520671949
35 125117 259991 32529293947 0.5124264297560898
35 125329 156733 19643190157 0.5124048413776049
35 126211 239383 30212767813 0.4965065100916292
35 126337 226313 28591705481 0.3719909854759348
35 126443 231079 29218321997 0.7342416882041654
35 126923 260713 33090476099 0.39937800458606193
35 127219 247249 31454770531 0.2707052071464808
35 128119 212633 27242327327 0.8904432026477167
35 128563 242533 31180770079 1.1579862840123332
35 129229 243301 31441544929 0.16936099667141527
35 129401 144719 18726783319 1.650085664762447
35 129803 136993 17782102379 1.8453866748284704
35 130099 195809 25474555091 2.056056827581598
35 131009 250721 32846707489 0.2894099530018359
35 134731 169777 22874224987 3.2145694221879872
35 134887 156719 21139355753 1.9708918102692685
35 134951 190837 25753643987 3.8792484811114654
35 136067 139969 19045161923 3.785782420970428
35 137183 172993 23731698719 2.4949230137975227
35 139609 149497 20871126673 3.852976072308428
35 142939 221603 31675711217 1.816970251151159
35 143261 183059 26225215399 2.2023434170072678
35 144701 184369 26678378669 1.874792472971833
35 146309 196871 28803999139 1.9856212871890453
35 146849 151121 22191967729 4.37139590442346
35 147163 156887 23087961581 3.0731274929179455
35 148139 210247 31145780333 2.8809694242971853
35 148927 166987 24868872949 2.8362083380336434
35 149921 207061 31042792181 3.490154619016834
35 150551 208283 31357213933 1.3012944353069853
35 151241 175993 26617357313 1.6694541966416734
35 151343 186113 28166899759 3.033481890339838
35 151703 179657 27254505871 3.3755414716394183
35 151769 170749 25914404981 1.6631383374960236
35 154883 182587 28279622321 4.599372892323869
35 155381 165083 25650761623 3.5200585048972863
35 155893 160117 24961119481 2.133859935162109
35 160073 173053 27701112869 2.565704085489701
35 160169 170207 27261884983 1.580678976097495
35 168601 179233 30218863033 0.8641530899813424
35 174257 179903 31349357071 2.07784636423991
36 131249 484327 63567434423 6.836402628263395
36 131561 404513 53218134793 7.236484702991694
36 131759 449921 59281141039 5.458094457919146
36 132961 410411 54568656971 3.1053472750193034
36 133073 290621 38673808333 8.19323735832463
36 133451 487381 65041481831 5.926944798528125
36 134471 433117 58241676107 4.97148801290409
36 134789 418289 56380756021 3.433606958266812
36 135701 503717 68354900617 5.795914524733248
36 136193 402869 54867937717 6.952045753778025
36 136277 499637 68089031449 3.8437586328283047
36 136361 319811 43609747771 5.347098054373472
36 137191 422249 57928762559 2.4861972219582573
36 140009 396031 55447904279 2.792134888242283
36 140143 485647 68060027521 5.945060386779961
36 142057 476087 67631490959 5.506070570500025
36 143111 321301 45981707411 8.314304230206224
36 144073 340283 49025592659 4.0481841936169385
36 144161 307423 44318407103 8.275581407331227
36 144709 335411 48536990399 6.88200720471486
36 145361 441479 64173828919 4.944047935936793
36 145679 254279 37043110441 3.226227005531003
36 148091 427913 63370064083 8.470061429100896
36 148633 361843 53781810619 3.432902762731556
36 148691 294337 43765262867 3.215789396269104
36 148991 260959 38880542369 2.5288698659899196
36 149033 252319 37603857527 1.4976312995757572
36 149519 322627 48238866413 3.653155850344323
36 149561 392593 58716601673 4.296809500358254
36 151673 412073 62500348129 7.309753109050208
36 154291 313129 48312986539 3.2767915264001544
36 155443 434927 67606357661 5.843489647504442
36 156307 415963 65017928641 3.775892979221774
36 157321 289319 45515954399 7.409212949331545
36 157457 371669 58521885733 3.60097632963251
36 157679 429851 67778475829 2.5006342104890575
36 158371 308663 48883267973 12.491070679169233
36 160009 425291 68050387619 6.7771682349094435
36 160367 399769 64109755223 13.169078578112426
36 161123 400429 64518321767 10.524814290603507
36 161683 277301 44834857583 18.046719633208788
36 162119 350213 56776181347 8.17715563145664
36 162529 271003 44045846587 11.988117431330117
36 162881 282313 45983423753 8.268460854268916
36 163307 292933 47838009431 4.286342091416116
36 166781 369647 61650096307 7.577880509442949
36 166849 247391 41276940959 0.9052296942439321
36 168089 285709 48024540101 5.323041971248897
36 168409 217717 36665502253 3.8554725122731597
36 169627 378439 64193472253 7.873623570658955
36 169919 398303 67679247457 5.933524870860139
36 170887 251197 42926301739 2.2927499381813994
36 171179 328777 56279718083 8.1322643471863
36 171889 345817 59442138313 5.4533395664209205
36 172999 352097 60912428903 5.366637912649897
36 173347 305857 53019393379 4.747437757763557
36 173993 312311 54339927823 4.692579896481149
36 174673 379319 66256787687 2.9965266165336586
36 176089 253423 44625002647 2.038434937105016
36 176321 240853 42467441813 2.0513592593650936
36 176357 362339 63901019023 7.194761279287237
36 176777 365537 64618534249 7.064028593998114
36 176923 270379 47836263817 5.54539504568456
36 177433 318377 56490586241 7.1111206847863
36 177883 215953 38414367499 1.6548402083554783
36 177949 254929 45364360621 0.9753239078381467
36 178103 195787 34870252061 2.3160035318902845
36 180361 298777 53887718497 5.377067181136123
36 180679 259691 46920710189 1.6997747217503598
36 181889 234007 42563299223 0.8901935814750944
36 183587 298373 54777403951 5.763543617802731
36 184903 228197 42194309891 1.801463355101941
36 185099 370661 68608980439 5.955982010458057
36 187349 214561 40197788789 1.7099412119232416
36 187361 246319 46150574159 1.3549985157113336
36 189473 246713 46745452249 0.9265379777583905
36 189743 267863 50825129209 8.086765498738389
36 192103 282559 54280431577 8.491374958524236
36 194269 295007 57310714883 7.745715271163855
36 195341 215297 42056331277 2.6083258031547474
36 195359 322271 62958540289 7.109555934418505
36 195407 345953 67601637871 3.2062657807288115
36 198013 259949 51473281337 0.5573773572897297
36 199933 279709 55923059497 7.89851108499399
36 203869 228509 46585901321 1.5662079764647068
36 205703 326113 67082422439 6.747562184251064
36 206303 234743 48428185129 0.7550877229976839
36 209837 290107 60875182559 5.3409585580206125
36 210671 227629 47954829059 1.0964516344225068
36 211093 300301 63391438993 3.7607354718091903
36 211129 280013 59118864677 6.613535501603328
36 216133 226669 48990650977 1.2621334560887696
36 216649 297113 64369234337 2.7463511031084336
36 217081 235349 51089796269 1.455604576629101
36 219787 294397 64704633439 4.106150514441499
36 222793 306689 68328162377 2.206501760861433
36 225167 246899 55593507133 0.6627256587928019
36 235181 241013 56681678353 0.8602176688339024
36 242509 257611 62472985999 0.6260386507328045
36 252017 265819 66990906923 8.850537533685179
37 140603 514793 72381440179 3.410329521386357
37 143831 483467 69537542077 4.520699814123382
37 155009 495791 76852067119 4.332740363827028
37 159571 454721 72560284691 4.588874593856145
37 165877 506731 84055018087 3.8359713419153416
37 170021 404497 68772984437 5.994872039311255
37 173183 429733 74422450139 3.566781673918873
37 173183 464351 80417699233 4.955707179694782
37 176503 396919 70057394257 7.248382731729518
37 176713 417457 73770078841 2.8001208509708326
37 181751 515839 93754254089 2.871034966508293
37 184553 490453 90514572509 2.2209289468027893
37 185177 427423 79148908871 1.56296955146495
37 185359 372443 69035662037 4.049203973730956
37 188273 371417 69927792841 6.643155639290366
37 188563 486869 91805479247 4.17514997503558
37 189223 416011 78718849453 6.578874025109623
37 191749 463231 88824081019 3.1925374551425443
37 192239 509867 98016322213 3.362458647085871
37 193513 363829 70405641277 4.98717594248769
37 198427 412949 81940231223 2.309641649045209
37 198571 363541 72188699911 4.967246694086537
37 198959 357563 71140376917 3.429573363543744
37 200351 491707 98513989157 3.12330254555813
37 201589 345673 69683874397 1.6692425326073526
37 203843 339341 69172287463 5.345432375786483
37 204487 462437 94562354819 3.697079291142578
37 205399 381791 78419489609 3.185202012090621
37 205417 479569 98511625273 1.5362461523982074
37 205589 489457 100626975173 1.4244949097540724
37 208231 343411 71508815941 3.916757481610368
37 210229 471533 99129911057 1.9639798712793302
37 210599 386537 81404305663 7.039309010537868
37 211333 506873 107118991709 3.6423599027932956
37 214009 334897 71670972073 6.601446833307666
37 214691 508727 109219108357 2.5200119401394887
37 215471 434689 93662873519 2.946883215778878
37 216841 399499 86627762659 4.1091941173703646
37 219889 337219 74150748691 6.550742693720159
37 220919 333299 73632081781 6.877765505520356
37 222713 336983 75050494879 3.3121071804067816
37 223637 398921 89213495677 3.438481859405164
37 224153 364349 81669921397 4.312658193313817
37 225871 494381 111666330851 1.3330990617068148
37 226241 368957 83473200637 2.5891100689902564
37 231289 511559 118317969551 0.9861677910766331
37 233071 310567 72384161257 5.218705682094822
37 233911 331523 77546876453 3.836684043242292
37 236287 352333 83251707571 1.9962198350535585
37 237487 473719 112502104153 1.435923266586641
37 238471 387791 92476907561 3.454393508181333
37 240587 288907 69507268409 4.892718702669863
37 240893 364271 87750334003 4.424005973678544
37 241271 304981 73583070851 5.853007449817726
37 242659 366683 88978930097 3.7396385947145703
37 243109 506173 123055211857 2.354877961202056
37 243623 327923 79889585029 6.305155077494022
37 243707 291791 71111509237 3.340334950902016
37 246329 289511 71314955119 2.0479235747485984
37 246979 386977 95575192483 3.415121503581765
37 251081 374893 94128509333 2.6220876549397354
37 251707 311419 78386342233 4.898411496419947
37 253417 468893 118825457381 2.279495314909759
37 253909 333449 84665702141 2.9546024116689504
37 254987 388621 99093302927 1.2216627167533183
37 260047 347993 90494535671 3.426823396489731
37 261229 300397 78472407913 3.9941404018749633
37 261721 498761 130536227681 1.4058585768801892
37 262187 291649 76466576363 6.224377397002927
37 263957 457547 120772733479 5.337344349490008
37 267763 434437 116326154431 5.009681438400907
37 269341 342691 92300736631 8.082119808092044
37 270761 294053 79618084333 8.754296368509289
37 271451 465209 126281448259 5.378764507062574
37 273803 338369 92646447307 8.624883971612592
37 273857 497711 136301641327 6.323036740142672
37 274693 494471 135827722403 7.359544213440602
37 277639 482281 133900014559 3.206620198687339
37 278809 438133 122155423597 6.447203467882464
37 279553 383611 107239605883 4.0640238126016435
37 281357 317693 89385149401 8.622948999708674
37 282143 286619 80867544517 9.281250261407733
37 282767 398471 112674449257 7.823999271722601
37 284423 440941 125413762043 6.0782532775677485
37 284741 404291 115118223631 7.795432777713349
37 286421 417181 119489399201 5.345009383177641
37 289511 323567 93676205737 4.723015317918828
37 292267 348209 101769999803 8.626617983145756
37 297133 436741 129770163553 8.451338898131876
37 297809 350029 104241786461 6.265280221176036
37 299857 303689 91063272473 3.27328657524474
37 301319 445363 134196333797 7.568301607149242
37 303089 389981 118198951309 4.069405953891145
37 306209 430981 131970261029 6.158994264369541
37 306853 358931 110139054143 7.9918436876537085
37 312353 425149 132796565597 3.984738264734075
37 316423 331259 104817966557 4.2823423808149235
37 323879 383729 124281764791 4.493743943896634
37 327251 377123 123413878873 2.3517417127593525
37 327277 366347 119896947119 6.858971983834357
38 262153 655069 171728303557 11.616569324393792
38 262193 635147 166531097371 8.672747690543586
38 263647 626011 165045922117 10.285961384370216
38 265547 778643 206766312721 10.407445351823897
38 266417 906263 241443869671 8.467457680147843
38 268813 627059 168561610967 16.481647797906906
38 272417 649093 176823967781 10.570053948237454
38 275059 921169 253375823971 10.475878341547993
38 281063 858101 241180441363 5.189850946491479
38 282913 780851 220912898963 4.614871193866178
38 283501 917771 260188996271 4.529691163838334
38 284293 612217 174049007581 10.315889630881177
38 284467 483629 137576490743 4.15566456498366
38 285553 715903 204428249359 8.76988711002811
38 286063 729947 208810828661 13.730120692835571
38 288853 490223 141602384219 5.919161469090018
38 290347 887701 257741322247 6.518337198372799
38 290531 482971 140318047601 1.2197986233344682
38 291833 580183 169316545439 11.7490008234994
38 292471 648211 189582919381 10.745110617515357
38 293803 531571 156177154513 15.518622923943177
38 294131 685109 201511795279 9.77855079280064
38 297191 924683 274807465453 7.248275348362847
38 299617 811273 243071182441 7.3513403334276335
38 300787 567811 170790167257 12.530573510415199
38 301531 781987 235793322097 3.7280219027657733
38 302507 670349 202785264943 6.583049604704824
38 304009 695477 211431267293 9.468062404267243
38 304847 894139 272575591733 6.670015540985719
38 305743 662773 202638205339 9.998024607764211
38 307163 711817 218643845171 6.7010968510082956
38 310553 666983 207133571599 7.443887065962104
38 312841 526271 164639145911 10.391917860611075
38 313241 605879 189786143839 10.748494842010517
38 313351 809843 253765113893 10.143783216078658
38 316037 602647 190458749939 6.779899737762146
38 322271 615289 198289801319 11.05755991719464
38 327401 763649 250019446249 7.873930981449069
38 331537 586153 194331407161 4.723744088075033
38 331651 429547 142459692097 6.2927738051131685
38 335809 431141 144781028069 2.1241698094724484
38 336113 571673 192146727049 10.974791288818805
38 341141 695677 237323947457 11.749016072228507
38 344171 773561 266237262931 6.5596432869336105
38 344429 635507 218887040503 5.352058191955302
38 344543 779477 268563344011 9.033842612243868
38 347513 753373 261806911349 13.30805501486938
38 351851 572461 201420975311 10.04535208725718
38 353021 463093 163481553953 3.7105717474328355
38 353711 768931 271979352941 2.0597007323665006
38 354883 452983 160755965989 8.32744138833374
38 356333 398423 141971262859 4.032734147292998
38 358591 710459 254764203269 8.680168244924587
38 363403 704801 256126797803 10.157624839527747
38 367273 580969 213374227537 7.4472290604687394
38 371383 611297 227025313751 5.045146991077054
38 373207 625103 233292815321 8.547107735857209
38 373943 414577 155028167111 5.088871385647955
38 374501 466283 174623449783 4.182645616498468
38 375931 679909 255598870279 9.250387242126015
38 376853 427681 161172867893 7.359151655921583
38 377633 395261 149263597213 5.50060113452214
38 377761 705781 266616536341 5.174746904520163
38 378289 630677 238578171653 9.560456376122788
38 380917 586121 223263452957 9.752239086521785
38 381673 472249 180244692577 2.7616089855823627
38 382363 552523 211264351849 11.181756003091254
38 382919 506479 193940432201 2.7251252484953987
38 383051 443123 169738708273 4.564075436010734
38 384599 497999 191529917401 2.7452932771408056
38 386537 465293 179852960341 4.163056472701276
38 387197 484609 187639150973 1.6328951331975181
38 391441 528197 206757961877 5.878055526503462
38 392263 670577 263042545751 6.8055522867479965
38 392981 557521 219095160101 12.432762362886542
38 392983 588151 231133344433 12.392839523629231
38 393073 448829 176422561517 3.5381771534160498
38 395959 556693 220427603587 6.011472792294616
38 398989 470021 187533208769 1.7545785802048974
38 401101 662897 265888649597 7.032098115244583
38 406561 623563 253516396843 8.285245933320567
38 409349 437137 178941593813 2.956083899932174
38 409579 552821 226423872359 8.764453326323268
38 417577 583981 243857034037 13.59159084129163
38 417793 449347 187734031171 3.728031714162508
38 417811 587659 245530394449 6.606912047097146
38 418339 468133 195838291087 4.076340160989404
38 422183 577613 243858389179 11.467845960370532
38 423347 433549 183541668503 4.220926840613618
38 425417 603563 256765960771 7.715416930989778
38 444967 594857 264691734719 7.465607445610215
38 454277 528433 240054957941 12.222844581139247
38 454679 490921 223211469359 3.1460817495959477
38 459127 507371 232947725117 2.8352029470214264
38 464213 590813 274263075169 5.374915019139238
38 477677 559451 267236875327 7.05167144036974
38 481549 553279 266430949171 4.28756460057671
38 482767 491651 237352878317 1.9422863796837835
38 493301 504937 249085927037 0.4514681788658054
38 514841 516871 266106382511 0.40750478650945693
